Id,Label,Modularity Class,City,State,Country,Latitude,Longitude
2236,"mirassol d oeste,mato grosso,brazil",,mirassol d oeste,mato grosso,brazil,-15.675,-58.096
2237,"ibirajuba,pernambuco,brazil",,ibirajuba,pernambuco,brazil,-8.581,-36.179
2238,"paulinia,sao paulo,brazil",,paulinia,sao paulo,brazil,-22.761,-47.154
2239,"umarizal,rio grande do norte,brazil",,umarizal,rio grande do norte,brazil,-5.991,-37.814
2240,"pecs,baranya county,hungary",,pecs,baranya county,hungary,46.08333,18.23333
2241,"camapua,mato grosso do sul,brazil",,camapua,mato grosso do sul,brazil,-19.531,-54.044
2242,"sao jeronimo da serra,parana,brazil",,sao jeronimo da serra,parana,brazil,-23.728,-50.741
2243,"itamarandiba,minas gerais,brazil",,itamarandiba,minas gerais,brazil,-17.857,-42.859
2244,"soledade de minas,minas gerais,brazil",,soledade de minas,minas gerais,brazil,-22.06,-45.045
2245,"chaval,ceara,brazil",,chaval,ceara,brazil,-3.034,-41.244
2246,"valentim gentil,sao paulo,brazil",,valentim gentil,sao paulo,brazil,-20.422,-50.088
2247,"iraucuba,ceara,brazil",,iraucuba,ceara,brazil,-3.746,-39.783
2248,"sao sebastiao da amoreira,parana,brazil",,sao sebastiao da amoreira,parana,brazil,-23.465,-50.761
2249,"coroados,sao paulo,brazil",,coroados,sao paulo,brazil,-21.352,-50.281
2250,"monte santo,bahia,brazil",,monte santo,bahia,brazil,-10.438,-39.333
2251,"santana,amapa,brazil",,santana,amapa,brazil,-0.058,-51.182
2252,"onda verde,sao paulo,brazil",,onda verde,sao paulo,brazil,-20.614,-49.299
2253,"indianopolis,minas gerais,brazil",,indianopolis,minas gerais,brazil,-19.039,-47.917
2254,"jucas,ceara,brazil",,jucas,ceara,brazil,-6.525,-39.528
2255,"grossos,rio grande do norte,brazil",,grossos,rio grande do norte,brazil,-4.98,-37.155
2256,"autazes,amazonas,brazil",,autazes,amazonas,brazil,-3.58,-59.131
2257,"erval seco,rio grande do sul,brazil",,erval seco,rio grande do sul,brazil,-27.549,-53.504
2258,"torixoreu,mato grosso,brazil",,torixoreu,mato grosso,brazil,-16.199,-52.556
2259,"florania,rio grande do norte,brazil",,florania,rio grande do norte,brazil,-6.127,-36.818
2260,"eugenopolis,minas gerais,brazil",,eugenopolis,minas gerais,brazil,-21.099,-42.187
2261,"gilbues,piaui,brazil",,gilbues,piaui,brazil,-9.832,-45.344
2262,"lavras do sul,rio grande do sul,brazil",,lavras do sul,rio grande do sul,brazil,-30.813,-53.895
2263,"piuma,espirito santo,brazil",,piuma,espirito santo,brazil,-20.835,-40.729
2264,"elisiario,sao paulo,brazil",,elisiario,sao paulo,brazil,-21.166,-49.112
2265,"agua branca,piaui,brazil",,agua branca,piaui,brazil,-5.89,-42.638
2266,"caarapo,mato grosso do sul,brazil",,caarapo,mato grosso do sul,brazil,-22.634,-54.822
2267,"bujaru,para,brazil",,bujaru,para,brazil,-1.515,-48.045
2268,"alto bela vista,santa catarina,brazil",,alto bela vista,santa catarina,brazil,-27.458,-51.879
2269,"trois rivieres,quebec,canada",,trois rivieres,quebec,canada,46.34515,-72.5477
2270,"estiva gerbi,sao paulo,brazil",,estiva gerbi,sao paulo,brazil,-22.271,-46.945
2271,"divinopolis de goias,goias,brazil",,divinopolis de goias,goias,brazil,-13.295,-46.393
2272,"barao de cotegipe,rio grande do sul,brazil",,barao de cotegipe,rio grande do sul,brazil,-27.621,-52.38
2273,"laje,bahia,brazil",,laje,bahia,brazil,-13.182,-39.425
2274,"vilhena,rondonia,brazil",,vilhena,rondonia,brazil,-12.741,-60.146
2275,"sao benedito do sul,pernambuco,brazil",,sao benedito do sul,pernambuco,brazil,-8.808,-35.952
2276,"sapopema,parana,brazil",,sapopema,parana,brazil,-23.911,-50.58
2277,"santa mercedes,sao paulo,brazil",,santa mercedes,sao paulo,brazil,-21.351,-51.755
2278,"auckland,auckland,new zealand",,auckland,auckland,new zealand,-36.86667,174.76667
2279,"aramari,bahia,brazil",,aramari,bahia,brazil,-12.082,-38.499
2280,"regensburg,bavaria,germany",,regensburg,bavaria,germany,49.03451,12.11923
2281,"cerro de pasco,pasco,peru",,cerro de pasco,pasco,peru,-10.66748,-76.25668
2282,"alto parnaiba,maranhao,brazil",,alto parnaiba,maranhao,brazil,-9.111,-45.93
2283,"quillota,valparaíso,chile",,quillota,valparaíso,chile,-32.88341,-71.24882
2284,"konstanz,baden-württemberg region,germany",,konstanz,baden-württemberg region,germany,47.66033,9.17582
2285,"tulle,limousin,france",,tulle,limousin,france,45.26667,1.76667
2286,"novi sad,autonomna pokrajina vojvodina,serbia",,novi sad,autonomna pokrajina vojvodina,serbia,45.25167,19.83694
2287,"concepcion del uruguay,entre ríos,argentina",,concepcion del uruguay,entre ríos,argentina,-32.48249,-58.23722
2288,"santa monica,california,united states",,santa monica,california,united states,34.01945,-118.49119
2289,"becej,autonomna pokrajina vojvodina,serbia",,becej,autonomna pokrajina vojvodina,serbia,45.61632,20.03331
2290,"cuenca,azuay,ecuador",,cuenca,azuay,ecuador,-2.90055,-79.00453
2291,"rasht,gīlān,iran",,rasht,gīlān,iran,37.28077,49.58319
2292,"haifa,haifa district,israel",,haifa,haifa district,israel,32.81841,34.9885
2293,"nova marilandia,mato grosso,brazil",,nova marilandia,mato grosso,brazil,-14.364,-56.969
2294,"livorno,tuscany,italy",,livorno,tuscany,italy,43.54427,10.32615
2295,"itapema,santa catarina,brazil",,itapema,santa catarina,brazil,-27.09,-48.611
2296,"francisco alves,parana,brazil",,francisco alves,parana,brazil,-24.066,-53.848
2297,"canitar,sao paulo,brazil",,canitar,sao paulo,brazil,-23.006,-49.783
2298,"feira grande,alagoas,brazil",,feira grande,alagoas,brazil,-9.9,-36.678
2299,"novo oriente,ceara,brazil",,novo oriente,ceara,brazil,-5.534,-40.774
2300,"pirapetinga,minas gerais,brazil",,pirapetinga,minas gerais,brazil,-21.656,-42.346
2301,"caturai,goias,brazil",,caturai,goias,brazil,-16.447,-49.494
2302,"francinopolis,piaui,brazil",,francinopolis,piaui,brazil,-6.396,-42.262
2303,"wagner,bahia,brazil",,wagner,bahia,brazil,-12.287,-41.168
2304,"ribeirao dos indios,sao paulo,brazil",,ribeirao dos indios,sao paulo,brazil,-21.837,-51.604
2305,"otacilio costa,santa catarina,brazil",,otacilio costa,santa catarina,brazil,-27.483,-50.122
2306,"vidal ramos,santa catarina,brazil",,vidal ramos,santa catarina,brazil,-27.392,-49.356
2307,"araguainha,mato grosso,brazil",,araguainha,mato grosso,brazil,-16.856,-53.033
2308,"sete barras,sao paulo,brazil",,sete barras,sao paulo,brazil,-24.388,-47.926
2309,"uruara,para,brazil",,uruara,para,brazil,-3.718,-53.737
2310,"pradopolis,sao paulo,brazil",,pradopolis,sao paulo,brazil,-21.359,-48.066
2311,"berizal,minas gerais,brazil",,berizal,minas gerais,brazil,-15.613,-41.745
2312,"sete quedas,mato grosso do sul,brazil",,sete quedas,mato grosso do sul,brazil,-23.97,-55.036
2313,"consolacao,minas gerais,brazil",,consolacao,minas gerais,brazil,-22.551,-45.921
2314,"sao francisco do piaui,piaui,brazil",,sao francisco do piaui,piaui,brazil,-7.251,-42.543
2315,"iraquara,bahia,brazil",,iraquara,bahia,brazil,-12.249,-41.619
2316,"conceicao do jacuipe,bahia,brazil",,conceicao do jacuipe,bahia,brazil,-12.327,-38.765
2317,"panelas,pernambuco,brazil",,panelas,pernambuco,brazil,-8.664,-36.006
2318,"newry,n ireland,united kingdom",,newry,n ireland,united kingdom,54.17841,-6.33739
2319,"galileia,minas gerais,brazil",,galileia,minas gerais,brazil,-18.999,-41.538
2320,"tobias barreto,sergipe,brazil",,tobias barreto,sergipe,brazil,-11.184,-37.998
2321,"senges,parana,brazil",,senges,parana,brazil,-24.113,-49.464
2322,"capela,sergipe,brazil",,capela,sergipe,brazil,-10.503,-37.053
2323,"cuitegi,paraiba,brazil",,cuitegi,paraiba,brazil,-6.893,-35.523
2324,"miracema do tocantins,tocantins,brazil",,miracema do tocantins,tocantins,brazil,-9.567,-48.392
2325,"cambara do sul,rio grande do sul,brazil",,cambara do sul,rio grande do sul,brazil,-29.048,-50.145
2326,"aiuaba,ceara,brazil",,aiuaba,ceara,brazil,-6.574,-40.124
2327,"uniao paulista,sao paulo,brazil",,uniao paulista,sao paulo,brazil,-20.887,-49.897
2328,"arvoredo,santa catarina,brazil",,arvoredo,santa catarina,brazil,-27.074,-52.456
2329,"faridabad,haryana,india",,faridabad,haryana,india,28.41252,77.31977
2330,"san isidro,buenos aires,argentina",,san isidro,buenos aires,argentina,-34.47145,-58.50776
2331,"montenegro,quindío,colombia",,montenegro,quindío,colombia,4.56639,-75.75111
2332,"igapora,bahia,brazil",,igapora,bahia,brazil,-13.773,-42.714
2333,"esmeraldas,esmeraldas,ecuador",,esmeraldas,esmeraldas,ecuador,0.9592,-79.65397
2334,"mosul,nīnawá,iraq",,mosul,nīnawá,iraq,36.335,43.11889
2335,"nazario,goias,brazil",,nazario,goias,brazil,-16.582,-49.882
2336,"varzea,rio grande do norte,brazil",,varzea,rio grande do norte,brazil,-6.348,-35.376
2337,"mirante do paranapanema,sao paulo,brazil",,mirante do paranapanema,sao paulo,brazil,-22.292,-51.906
2338,"natercia,minas gerais,brazil",,natercia,minas gerais,brazil,-22.12,-45.512
2339,"sarutaia,sao paulo,brazil",,sarutaia,sao paulo,brazil,-23.273,-49.48
2340,"iracema,ceara,brazil",,iracema,ceara,brazil,-5.812,-38.306
2341,"anitapolis,santa catarina,brazil",,anitapolis,santa catarina,brazil,-27.902,-49.129
2342,"pedro velho,rio grande do norte,brazil",,pedro velho,rio grande do norte,brazil,-6.439,-35.221
2343,"dilermando de aguiar,rio grande do sul,brazil",,dilermando de aguiar,rio grande do sul,brazil,-29.706,-54.208
2344,"ouro verde,santa catarina,brazil",,ouro verde,santa catarina,brazil,-26.694,-52.312
2345,"capetinga,minas gerais,brazil",,capetinga,minas gerais,brazil,-20.616,-47.054
2346,"morro do chapeu,bahia,brazil",,morro do chapeu,bahia,brazil,-11.55,-41.156
2347,"palmital,parana,brazil",,palmital,parana,brazil,-24.893,-52.203
2348,"meridiano,sao paulo,brazil",,meridiano,sao paulo,brazil,-20.359,-50.173
2349,"goianinha,rio grande do norte,brazil",,goianinha,rio grande do norte,brazil,-6.267,-35.21
2350,"piquet carneiro,ceara,brazil",,piquet carneiro,ceara,brazil,-5.804,-39.418
2351,"santa maria do suacui,minas gerais,brazil",,santa maria do suacui,minas gerais,brazil,-18.19,-42.414
2352,"cacimba de areia,paraiba,brazil",,cacimba de areia,paraiba,brazil,-7.129,-37.157
2353,"coronel macedo,sao paulo,brazil",,coronel macedo,sao paulo,brazil,-23.631,-49.314
2354,"paragominas,para,brazil",,paragominas,para,brazil,-2.995,-47.353
2355,"igarata,sao paulo,brazil",,igarata,sao paulo,brazil,-23.204,-46.156
2356,"santa rosa da serra,minas gerais,brazil",,santa rosa da serra,minas gerais,brazil,-19.53,-45.966
2357,"morungaba,sao paulo,brazil",,morungaba,sao paulo,brazil,-22.88,-46.792
2358,"formosa do rio preto,bahia,brazil",,formosa do rio preto,bahia,brazil,-11.048,-45.193
2359,"igaratinga,minas gerais,brazil",,igaratinga,minas gerais,brazil,-19.955,-44.709
2360,"camanducaia,minas gerais,brazil",,camanducaia,minas gerais,brazil,-22.755,-46.145
2361,"carvalhos,minas gerais,brazil",,carvalhos,minas gerais,brazil,-22.001,-44.461
2362,"aguas mornas,santa catarina,brazil",,aguas mornas,santa catarina,brazil,-27.694,-48.824
2363,"fazenda rio grande,parana,brazil",,fazenda rio grande,parana,brazil,-25.658,-49.308
2364,"tumbes,tumbes,peru",,tumbes,tumbes,peru,-3.56694,-80.45153
2365,"monfalcone,friuli venezia giulia,italy",,monfalcone,friuli venezia giulia,italy,45.80052,13.53777
2366,"illapel,coquimbo,chile",,illapel,coquimbo,chile,-31.63349,-71.16967
2367,"pedra preta,mato grosso,brazil",,pedra preta,mato grosso,brazil,-16.623,-54.474
2368,"poughkeepsie,new york,united states",,poughkeepsie,new york,united states,41.70037,-73.92097
2369,"dionisio cerqueira,santa catarina,brazil",,dionisio cerqueira,santa catarina,brazil,-26.255,-53.64
2370,"guaicara,sao paulo,brazil",,guaicara,sao paulo,brazil,-21.622,-49.799
2371,"divinesia,minas gerais,brazil",,divinesia,minas gerais,brazil,-20.99,-43.004
2372,"ibirapitanga,bahia,brazil",,ibirapitanga,bahia,brazil,-14.164,-39.374
2373,"jardinopolis,santa catarina,brazil",,jardinopolis,santa catarina,brazil,-26.722,-52.86
2374,"sales,sao paulo,brazil",,sales,sao paulo,brazil,-21.341,-49.485
2375,"sao joao d alianca,goias,brazil",,sao joao d alianca,goias,brazil,-14.706,-47.525
2376,"jardim de piranhas,rio grande do norte,brazil",,jardim de piranhas,rio grande do norte,brazil,-6.379,-37.352
2377,"san carlos de bariloche,río negro,argentina",,san carlos de bariloche,río negro,argentina,-41.14557,-71.30822
2378,"mirassolandia,sao paulo,brazil",,mirassolandia,sao paulo,brazil,-20.617,-49.464
2379,"bom jardim da serra,santa catarina,brazil",,bom jardim da serra,santa catarina,brazil,-28.337,-49.625
2380,"nuporanga,sao paulo,brazil",,nuporanga,sao paulo,brazil,-20.73,-47.749
2381,"imperia,liguria,italy",,imperia,liguria,italy,43.8875,8.03083
2382,"perola d oeste,parana,brazil",,perola d oeste,parana,brazil,-25.824,-53.74
2383,"holambra,sao paulo,brazil",,holambra,sao paulo,brazil,-22.633,-47.056
2384,"espirito santo do turvo,sao paulo,brazil",,espirito santo do turvo,sao paulo,brazil,-22.692,-49.43
2385,"bouake,vallée du bandama,ivory coast",,bouake,vallée du bandama,ivory coast,7.69385,-5.03031
2386,"caldas da rainha,leiria,portugal",,caldas da rainha,leiria,portugal,39.40326,-9.13839
2387,"cabreuva,sao paulo,brazil",,cabreuva,sao paulo,brazil,-23.308,-47.133
2388,"araguatins,tocantins,brazil",,araguatins,tocantins,brazil,-5.651,-48.124
2389,"utinga,bahia,brazil",,utinga,bahia,brazil,-12.082,-41.094
2390,"pains,minas gerais,brazil",,pains,minas gerais,brazil,-20.371,-45.661
2391,"cambira,parana,brazil",,cambira,parana,brazil,-23.583,-51.578
2392,"morro da fumaca,santa catarina,brazil",,morro da fumaca,santa catarina,brazil,-28.651,-49.21
2393,"loncoche,araucanía,chile",,loncoche,araucanía,chile,-39.36708,-72.63087
2394,"guatapara,sao paulo,brazil",,guatapara,sao paulo,brazil,-21.497,-48.038
2395,"santa barbara de goias,goias,brazil",,santa barbara de goias,goias,brazil,-16.574,-49.694
2396,"tacuru,mato grosso do sul,brazil",,tacuru,mato grosso do sul,brazil,-23.633,-55.016
2397,"santo antonio do caiua,parana,brazil",,santo antonio do caiua,parana,brazil,-22.735,-52.342
2398,"lugo,galicia,spain",,lugo,galicia,spain,43.00992,-7.55602
2399,"ceuta,ceuta,spain",,ceuta,ceuta,spain,35.88933,-5.31979
2400,"colon,colón,panama",,colon,colón,panama,9.35917,-79.90139
2401,"caririacu,ceara,brazil",,caririacu,ceara,brazil,-7.042,-39.284
2402,"mata grande,alagoas,brazil",,mata grande,alagoas,brazil,-9.118,-37.734
2403,"san antonio oeste,río negro,argentina",,san antonio oeste,río negro,argentina,-40.73193,-64.94769
2404,"albertina,minas gerais,brazil",,albertina,minas gerais,brazil,-22.201,-46.616
2405,"san antonio,texas,united states",,san antonio,texas,united states,29.42412,-98.49363
2406,"itirapua,sao paulo,brazil",,itirapua,sao paulo,brazil,-20.641,-47.219
2407,"mercedes,soriano,uruguay",,mercedes,soriano,uruguay,-33.2524,-58.03047
2408,"planura,minas gerais,brazil",,planura,minas gerais,brazil,-20.138,-48.702
2409,"sao jorge do patrocinio,parana,brazil",,sao jorge do patrocinio,parana,brazil,-23.741,-53.927
2410,"dobrada,sao paulo,brazil",,dobrada,sao paulo,brazil,-21.517,-48.394
2411,"vista alegre do alto,sao paulo,brazil",,vista alegre do alto,sao paulo,brazil,-21.171,-48.629
2412,"alta gracia,córdoba,argentina",,alta gracia,córdoba,argentina,-31.65292,-64.42826
2413,"jauru,mato grosso,brazil",,jauru,mato grosso,brazil,-15.342,-58.866
2414,"anhembi,sao paulo,brazil",,anhembi,sao paulo,brazil,-22.789,-48.127
2415,"angical,bahia,brazil",,angical,bahia,brazil,-12.007,-44.694
2416,"massaranduba,paraiba,brazil",,massaranduba,paraiba,brazil,-7.2,-35.789
2417,"imbe,rio grande do sul,brazil",,imbe,rio grande do sul,brazil,-29.975,-50.128
2418,"belo campo,bahia,brazil",,belo campo,bahia,brazil,-15.038,-41.26
2419,"sao joao da ponte,minas gerais,brazil",,sao joao da ponte,minas gerais,brazil,-15.929,-44.008
2420,"kassel,hesse,germany",,kassel,hesse,germany,51.31667,9.5
2421,"la palma,california,united states",,la palma,california,united states,33.8464,-118.04673
2422,"erding,bavaria,germany",,erding,bavaria,germany,48.30603,11.90686
2423,"jaboticatubas,minas gerais,brazil",,jaboticatubas,minas gerais,brazil,-19.514,-43.745
2424,"sarov,nizjnij novgorod,russia",,sarov,nizjnij novgorod,russia,54.93583,43.32352
2425,"dnipropetrovsk,dnipropetrovs'ka oblast',ukraine",,dnipropetrovsk,dnipropetrovs'ka oblast',ukraine,48.45,34.98333
2426,"ipeuna,sao paulo,brazil",,ipeuna,sao paulo,brazil,-22.436,-47.719
2427,"nogent sur marne,île-de-france,france",,nogent sur marne,île-de-france,france,48.83333,2.48333
2428,"arraias,tocantins,brazil",,arraias,tocantins,brazil,-12.931,-46.938
2429,"lerida,tolima,colombia",,lerida,tolima,colombia,4.86242,-74.90977
2430,"redencao do gurgueia,piaui,brazil",,redencao do gurgueia,piaui,brazil,-9.487,-44.586
2431,"bady bassitt,sao paulo,brazil",,bady bassitt,sao paulo,brazil,-20.918,-49.445
2432,"sao gabriel do oeste,mato grosso do sul,brazil",,sao gabriel do oeste,mato grosso do sul,brazil,-19.395,-54.566
2433,"martins soares,minas gerais,brazil",,martins soares,minas gerais,brazil,-20.257,-41.877
2434,"amorinopolis,goias,brazil",,amorinopolis,goias,brazil,-16.619,-51.094
2435,"serrolandia,bahia,brazil",,serrolandia,bahia,brazil,-11.416,-40.302
2436,"quixelo,ceara,brazil",,quixelo,ceara,brazil,-6.254,-39.202
2437,"quinze de novembro,rio grande do sul,brazil",,quinze de novembro,rio grande do sul,brazil,-28.742,-53.095
2438,"saloa,pernambuco,brazil",,saloa,pernambuco,brazil,-8.976,-36.688
2439,"sao joao das duas pontes,sao paulo,brazil",,sao joao das duas pontes,sao paulo,brazil,-20.389,-50.378
2440,"valera,trujillo,venezuela",,valera,trujillo,venezuela,9.31778,-70.60361
2441,"punta alta,buenos aires,argentina",,punta alta,buenos aires,argentina,-38.87588,-62.07359
2442,"penaflor,santiago,chile",,penaflor,santiago,chile,-33.60627,-70.87649
2443,"san nicolas,ilocos,philippines",,san nicolas,ilocos,philippines,18.1725,120.5953
2444,"baldim,minas gerais,brazil",,baldim,minas gerais,brazil,-19.288,-43.957
2445,"pium,tocantins,brazil",,pium,tocantins,brazil,-10.443,-49.182
2446,"sao domingos do azeitao,maranhao,brazil",,sao domingos do azeitao,maranhao,brazil,-6.81,-44.645
2447,"tripoli,liban-nord,lebanon",,tripoli,liban-nord,lebanon,34.43667,35.84972
2448,"maracana,para,brazil",,maracana,para,brazil,-0.765,-47.45
2449,"bituruna,parana,brazil",,bituruna,parana,brazil,-26.161,-51.553
2450,"doutor camargo,parana,brazil",,doutor camargo,parana,brazil,-23.556,-52.218
2451,"inacio martins,parana,brazil",,inacio martins,parana,brazil,-25.571,-51.079
2452,"munhoz,minas gerais,brazil",,munhoz,minas gerais,brazil,-22.613,-46.361
2453,"hereford,england,united kingdom",,hereford,england,united kingdom,52.05684,-2.71482
2454,"cachoeira de goias,goias,brazil",,cachoeira de goias,goias,brazil,-16.668,-50.647
2455,"barranca,lima,peru",,barranca,lima,peru,-10.75,-77.76667
2456,"capistrano,ceara,brazil",,capistrano,ceara,brazil,-4.47,-38.901
2457,"rondon do para,para,brazil",,rondon do para,para,brazil,-4.776,-48.067
2458,"echirolles,rhône-alpes,france",,echirolles,rhône-alpes,france,45.1439,5.72883
2459,"biritiba mirim,sao paulo,brazil",,biritiba mirim,sao paulo,brazil,-23.573,-46.039
2460,"sarzedo,minas gerais,brazil",,sarzedo,minas gerais,brazil,-20.035,-44.145
2461,"ernestina,rio grande do sul,brazil",,ernestina,rio grande do sul,brazil,-28.499,-52.573
2462,"caracol,mato grosso do sul,brazil",,caracol,mato grosso do sul,brazil,-22.014,-57.024
2463,"apora,bahia,brazil",,apora,bahia,brazil,-11.66,-38.081
2464,"chon buri,chon buri,thailand",,chon buri,chon buri,thailand,13.3622,100.98345
2465,"moca,espaillat,dominican republic",,moca,espaillat,dominican republic,19.39352,-70.52598
2466,"xai xai,gaza,mozambique",,xai xai,gaza,mozambique,-25.05194,33.64417
2467,"trelew,chubut,argentina",,trelew,chubut,argentina,-43.24895,-65.30505
2468,"carrara,tuscany,italy",,carrara,tuscany,italy,44.05405,10.06049
2469,"camalau,paraiba,brazil",,camalau,paraiba,brazil,-7.889,-36.823
2470,"maraba paulista,sao paulo,brazil",,maraba paulista,sao paulo,brazil,-22.108,-51.963
2471,"pacatuba,sergipe,brazil",,pacatuba,sergipe,brazil,-10.453,-36.651
2472,"antonio dias,minas gerais,brazil",,antonio dias,minas gerais,brazil,-19.653,-42.872
2473,"frecheirinha,ceara,brazil",,frecheirinha,ceara,brazil,-3.76,-40.816
2474,"guaratuba,parana,brazil",,guaratuba,parana,brazil,-25.883,-48.575
