id,name,status,city,latitude,longitude,name_simple
2817,"42006015 UNIVERSIDADE CATÓLICA DE PELOTAS (UCPEL)",1,"Pelotas - RS",-31.772,-52.343,NULL
5209,"42033012 INSTITUTO FEDERAL DE EDUC., CIÊNC. E TECN. SUL-RIO-GRANDENSE (IFSul)",1,"Pelotas - RS",-31.772,-52.343,NULL
5287,"25020013 UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO (UNIVASF)",1,"Petrolina - PE",-9.393,-40.508,NULL
5227,"31036015 LABORATÓRIO NACIONAL DE COMPUTAÇÃO CIÊNTÍFICA (LNCC)",1,"Petrópolis - RJ",-22.505,-43.179,NULL
2512,"31019013 UNIVERSIDADE CATÓLICA DE PETRÓPOLIS (UCP/RJ)",1,"Petrópolis - RJ",-22.505,-43.179,NULL
3350,"33007012 UNIVERSIDADE METODISTA DE PIRACICABA (UNIMEP)",1,"Piracicaba - SP",-22.725,-47.649,NULL
5245,"33002061 UNIV. DE SÃO PAULO/CENTRO DE ENERG. NUCL. AGRICULTURA (USP/CENA)",1,"Piracicaba - SP",-22.725,-47.649,NULL
5250,"33002037 UNIV.DE SÃO PAULO/ESCOLA SUP. DE AGRICULTURA LUIZ DE QUEIROZ (USP/ESALQ)",1,"Piracicaba - SP",-22.725,-47.649,NULL
5277,"33003033 UNIVERSIDADE ESTADUAL DE CAMPINAS/PIRACICABA (UNICAMP/Pi)",1,"Piracicaba - SP",-22.725,-47.649,NULL
4475,"40005011 UNIVERSIDADE ESTADUAL DE PONTA GROSSA (UEPG)",1,"Ponta Grossa - PR",-25.095,-50.162,NULL
4358,"42001013 UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL (UFRGS)",1,"Porto Alegre - RS",-30.033,-51.23,NULL
5132,"42015014 FUNDAÇÃO UNIV. FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE (UFCSPA)",1,"Porto Alegre - RS",-30.033,-51.23,NULL
5142,"42018013 FUNDAÇÃO UNIVERSITÁRIA DE CARDIOLOGIA (FUC)",1,"Porto Alegre - RS",-30.033,-51.23,NULL
5146,"42023017 HOSPITAL DE CLÍNICAS DE PORTO ALEGRE (HCPA)",1,"Porto Alegre - RS",-30.033,-51.23,NULL
4999,"42042011 CENTRO UNIVERSITÁRIO METODISTA IPA (IPA)",1,"Porto Alegre - RS",-30.033,-51.23,NULL
4035,"42043018 CENTRO UNIVERSITÁRIO RITTER DOS REIS (UNIRITTER)",1,"Porto Alegre - RS",-30.033,-51.23,NULL
3046,"42005019 PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL (PUC/RS)",1,"Porto Alegre - RS",-30.033,-51.23,NULL
5285,"10001018 UNIVERSIDADE FEDERAL DE RONDÔNIA (UNIR)",1,"Porto Velho - RO",-8.762,-63.904,NULL
2633,"32073011 UNIVERSIDADE DO VALE DO SAPUCAI (UNIVAS)",1,"Pouso Alegre - MG",-22.23,-45.936,NULL
2747,"32079010 FACULDADE DE DIREITO DO SUL DE MINAS (FDSM)",1,"Pouso Alegre - MG",-22.23,-45.936,NULL
3365,"33054010 UNIVERSIDADE DO OESTE PAULISTA (UNOESTE)",1,"Presidente Prudente - SP",-22.126,-51.389,NULL
5270,"33004129 UNIVERSIDADE EST.PAULISTA JÚLIO DE MESQUITA FILHO/PR.PRUDENTE (UNESP/PP)",1,"Presidente Prudente - SP",-22.126,-51.389,NULL
4357,"25001019 UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE)",1,"Recife - PE",-8.054,-34.881,NULL
5126,"25016016 FUNDACAO JOAQUIM NABUCO (FJN)",1,"Recife - PE",-8.054,-34.881,NULL
2060,"25002015 UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP)",1,"Recife - PE",-8.054,-34.881,NULL
4364,"25003011 UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE)",1,"Recife - PE",-8.054,-34.881,NULL
5133,"25004018 FUNDAÇÃO UNIVERSIDADE DE PERNAMBUCO (FESP/UPE)",1,"Recife - PE",-8.054,-34.881,NULL
4639,"25017012 ASSOCIAÇÃO INSTITUTO DE TECNOLOGIA DE PERNAMBUCO (ITEP)",1,"Recife - PE",-8.054,-34.881,NULL
4652,"25019015 CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (CESAR)",1,"Recife - PE",-8.054,-34.881,NULL
4654,"25007017 CENTRO DE PESQUISA AGGEU MAGALHÃES / FIOCRUZ (NESC/CPqAM)",1,"Recife - PE",-8.054,-34.881,NULL
