"id";"name";"name_ascii";"abbr";"city";"state";"country";"latitude";"longitude"
745;"centro universitário da fundação educacional inaciana pe sabóia de medeiros";"centro universitario da fundacao educacional inaciana pe saboia de medeiros";"";"sao bernardo do campo";"sao paulo";"brasil";-23.694;"-46.565"
852;"escola superior de administração e gestão da baixada santista";"escola superior de administracao e gestao da baixada santista";"";"santos";"sao paulo";"brasil";-23.961;"-46.334"
862;"faculdade de educação e ciências humanas de anicuns";"faculdade de educacao e ciencias humanas de anicuns";"";"anicuns";"goias";"brasil";-16.461;"-49.962"
868;"faculdades integradas de itapetininga";"faculdades integradas de itapetininga";"";"itapetininga";"sao paulo";"brasil";-23.592;"-48.053"
875;"universidade federal de ouro preto";"universidade federal de ouro preto";"ufop";"ouro preto";"minas gerais";"brasil";-20.288;"-43.508"
885;"instituto de ensino superior e formação avançada de vitória";"instituto de ensino superior e formacao avancada de vitoria";"";"vitoria";"espirito Santo";"brasil";-20.319;"-40.338"
894;"faculdade fucape";"faculdade fucape";"";"vitoria";"espirito Santo";"brasil";-20.319;"-40.338"
584;"centro universitário do estado do pará";"centro universitario do estado do para";"cesupa";"belem";"para";"brasil";-1.456;"-48.504"
844;"instituto federal de educação, ciência e tecnologia de mato grosso do sul";"instituto federal de educacao ciencia e tecnologia de mato grosso do sul";"";"ponta pora";"mato grosso do sul";"brasil";-22.536;"-55.726"
659;"faculdade alternativa de ensino superior do agreste - faesa";"faculdade alternativa de ensino superior do agreste";"faesa";"arapiraca";"alagoas";"brasil";-9.752;"-36.661"
634;"faculdade de comunicação e marketing da - fundação armando álvares penteado";"faculdade de comunicacao e marketing da fundacao armando alvares penteado";"";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
672;"faculdade de ciências humanas, econômicas e da saúde de araguaína";"faculdade de ciencias humanas economicas e da saude de araguaina";"";"araguaina";"tocantins";"brasil";-7.191;"-48.207"
589;"faculdade de tecnologia do cooperativismo";"faculdade de tecnologia do cooperativismo";"";"porto alegre";"rio grande do sul";"brasil";-30.033;"-51.23"
601;"faculdade amadeus";"faculdade amadeus";"";"aracaju";"sergipe";"brasil";-10.911;"-37.072"
795;"universidade de rio verde";"universidade de rio verde";"fesurv";"rio verde";"goias";"brasil";-17.798;"-50.928"
611;"faculdade mater dei";"faculdade mater dei";"";"pato branco";"parana";"brasil";-26.229;"-52.671"
614;"faculdade do espírito santo";"faculdade do espirito santo";"";"cachoeiro de itapemirim";"espirito Santo";"brasil";-20.849;"-41.113"
627;"faculdade são judas tadeu";"faculdade sao judas tadeu";"";"rio de janeiro";"rio de janeiro";"brasil";-22.903;"-43.208"
631;"escola superior de propaganda e marketing de porto alegre";"escola superior de propaganda e marketing de porto alegre";"";"porto alegre";"rio grande do sul";"brasil";-30.033;"-51.23"
643;"centro universitário fundação santo andré";"centro universitario fundacao santo andre";"";"santo andre";"sao paulo";"brasil";-23.664;"-46.538"
651;"faculdade salesiana de santa teresa";"faculdade salesiana de santa teresa";"";"corumba";"mato grosso do sul";"brasil";-18.507;"-54.76"
655;"instituto superior de educação de pesqueira";"instituto superior de educacao de pesqueira";"";"pesqueira";"pernambuco";"brasil";-8.358;"-36.696"
916;"faculdade de tecnologia e ciências de jequié";"faculdade de tecnologia e ciencias de jequie";"";"jequie";"bahia";"brasil";-13.858;"-40.084"
923;"faculdade serra da mesa";"faculdade serra da mesa";"";"uruacu";"goias";"brasil";-14.525;"-49.141"
927;"faculdades integradas soares de oliveira";"faculdades integradas soares de oliveira";"";"barretos";"sao paulo";"brasil";-20.557;"-48.568"
932;"faculdade comunitária de pedagogia da serra";"faculdade comunitaria de pedagogia da serra";"";"serra";"espirito Santo";"brasil";-20.129;"-40.308"
939;"universidade estadual do rio grande do sul";"universidade estadual do rio grande do sul";"";"cachoeira do sul";"rio grande do sul";"brasil";-30.039;"-52.894"
1049;"centro universitário internacional";"centro universitario internacional";"uninter";"curitiba";"parana";"brasil";-25.428;"-49.273"
966;"faculdade cidade de joão pinheiro";"faculdade cidade de joao pinheiro";"";"joao pinheiro";"minas gerais";"brasil";-17.743;"-46.173"
970;"faculdade metodista de ciências humanas e exatas";"faculdade metodista de ciencias humanas e exatas";"";"birigui";"sao paulo";"brasil";-21.289;"-50.34"
977;"centro universitário da grande dourados";"centro universitario da grande dourados";"";"dourados";"mato grosso do sul";"brasil";-22.221;"-54.806"
984;"faculdade cidade do salvador";"faculdade cidade do salvador";"";"salvador";"bahia";"brasil";-12.971;"-38.511"
990;"faculdade da cidade de maceió";"faculdade da cidade de maceio";"";"maceio";"alagoas";"brasil";-9.666;"-35.735"
995;"faculdade de jandaia do sul";"faculdade de jandaia do sul";"";"jandaia do sul";"parana";"brasil";-23.603;"-51.643"
1001;"faculdade de informática de ouro preto do oeste";"faculdade de informatica de ouro preto do oeste";"";"ouro preto do oeste";"rondonia";"brasil";-10.716;"-62.248"
1008;"faculdade eduvale de avaré";"faculdade eduvale de avare";"";"avare";"sao paulo";"brasil";-23.099;"-48.926"
1028;"faculdade integrada metropolitana de campinas";"faculdade integrada metropolitana de campinas";"";"campinas";"sao paulo";"brasil";-22.906;"-47.061"
1036;"faculdade de sistema de informação";"faculdade de sistema de informacao";"";"araguaina";"tocantins";"brasil";-7.191;"-48.207"
1041;"faculdade de tecnologia de presidente prudente";"faculdade de tecnologia de presidente prudente";"";"presidente prudente";"sao paulo";"brasil";-22.126;"-51.389"
1054;"faculdade cenecista de varginha";"faculdade cenecista de varginha";"";"varginha";"minas gerais";"brasil";-21.551;"-45.43"
1058;"faculdade de tecnologia senac criciúma";"faculdade de tecnologia senac criciuma";"";"criciuma";"santa catarina";"brasil";-28.678;"-49.37"
1063;"faculdades unificadas de teófilo otoni";"faculdades unificadas de teofilo otoni";"";"teofilo otoni";"minas gerais";"brasil";-17.858;"-41.505"
1070;"instituto são paulo de estudos superiores";"instituto sao paulo de estudos superiores";"";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
1076;"faculdade de direito da fundação armando alvares penteado";"faculdade de direito da fundacao armando alvares penteado";"";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
1085;"universidade federal de santa maria";"universidade federal de santa maria";"ufsm";"santa maria";"rio grande do sul";"brasil";-29.684;"-53.807"
1092;"faculdade de tecnologia intensiva";"faculdade de tecnologia intensiva";"";"fortaleza";"ceara";"brasil";-3.717;"-38.543"
1095;"faculdade de enfermagem do hospital israelita albert einstein";"faculdade de enfermagem do hospital israelita albert einstein";"";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
1103;"instituto de ensino superior da grande florianópolis";"instituto de ensino superior da grande florianopolis";"";"sao jose";"santa catarina";"brasil";-27.615;"-48.628"
1110;"instituto superior de educação orígenes lessa";"instituto superior de educacao origenes lessa";"";"lencois paulista";"sao paulo";"brasil";-22.599;"-48.8"
1118;"faculdade de tecnologia do comércio";"faculdade de tecnologia do comercio";"";"belo horizonte";"minas gerais";"brasil";-19.817;"-43.956"
1124;"escola de engenharia de piracicaba";"escola de engenharia de piracicaba";"";"piracicaba";"sao paulo";"brasil";-22.725;"-47.649"
1130;"faculdade salesiana do nordeste";"faculdade salesiana do nordeste";"";"recife";"pernambuco";"brasil";-8.054;"-34.881"
1152;"faculdade pitágoras de votorantim - sorocaba";"faculdade pitagoras de votorantim sorocaba";"";"votorantim";"sao paulo";"brasil";-23.547;"-47.438"
1147;"faculdade são marcos";"faculdade sao marcos";"";"porto nacional";"tocantins";"brasil";-10.708;"-48.417"
1148;"faculdade do nordeste da bahia";"faculdade do nordeste da bahia";"";"coronel joao sa";"bahia";"brasil";-10.284;"-37.926"
1149;"faculdade católica de rondonia";"faculdade catolica de rondonia";"";"porto velho";"rondonia";"brasil";-8.762;"-63.904"
1150;"faculdade de ciências e tecnologia de birigui";"faculdade de ciencias e tecnologia de birigui";"";"birigui";"sao paulo";"brasil";-21.289;"-50.34"
1151;"instituto superior de educação paulo martins";"instituto superior de educacao paulo martins";"";"brasilia";"federal district";"brasil";-15.78;"-47.93"
1184;"escola superior de saúde de arcoverde";"escola superior de saude de arcoverde";"";"arcoverde";"pernambuco";"brasil";-8.419;"-37.054"
1189;"escola superior de administração e gestão";"escola superior de administracao e gestao";"";"santo andre";"sao paulo";"brasil";-23.664;"-46.538"
1135;"faculdade de tecnologia senai porto alegre";"faculdade de tecnologia senai porto alegre";"";"porto alegre";"rio grande do sul";"brasil";-30.033;"-51.23"
1207;"faculdade de educação thereza porto marques";"faculdade de educacao thereza porto marques";"";"jacarei";"sao paulo";"brasil";-23.305;"-45.966"
1214;"instituto de ensino superior santo antônio";"instituto de ensino superior santo antonio";"";"joinville";"santa catarina";"brasil";-26.304;"-48.846"
1221;"instituto de ciências da saúde";"instituto de ciencias da saude";"";"montes claros";"minas gerais";"brasil";-16.735;"-43.862"
1226;"faculdade leonardo da vinci";"faculdade leonardo da vinci";"";"porto alegre";"rio grande do sul";"brasil";-30.033;"-51.23"
911;"instituto militar de engenharia";"instituto militar de engenharia";"ime";"rio de janeiro";"rio de janeiro";"brasil";-22.903;"-43.208"
1144;"universidade federal rural do semi-árido";"universidade federal rural do semi arido";"ufersa";"mossoro";"rio grande do norte";"brasil";-5.188;"-37.344"
959;"universidade católica de pelotas";"universidade catolica de pelotas";"ucpel";"pelotas";"rio grande do sul";"brasil";-31.772;"-52.343"
1509;"instituto federal de educação, ciência e tecnologia do amapá";"instituto federal de educacao ciencia e tecnologia do amapa";"";"macapa";"amapa";"brasil";0.039;"-51.066"
1263;"faculdades integradas de são paulo";"faculdades integradas de sao paulo";"";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
1269;"faculdade luterana rui barbosa";"faculdade luterana rui barbosa";"";"marechal candido rondon";"parana";"brasil";-24.556;"-54.057"
1363;"universidade estadual paulista júlio de mesquita filho";"universidade estadual paulista julio de mesquita filho";"unesp";"bauru";"sao paulo";"brasil";-22.315;"-49.061"
1280;"universidade federal do estado do rio de janeiro";"universidade federal do estado do rio de janeiro";"unirio";"rio de janeiro";"rio de janeiro";"brasil";-22.903;"-43.208"
1288;"faculdade metropolitana são carlos bji";"faculdade metropolitana sao carlos bji";"";"bom jesus do itabapoana";"rio de janeiro";"brasil";-21.134;"-41.68"
1295;"faculdade municipal professor franco montoro de mogi guaçu";"faculdade municipal professor franco montoro de mogi guacu";"";"mogi guacu";"sao paulo";"brasil";-22.372;"-46.942"
1302;"faculdade de ciências e tecnologia mater christi";"faculdade de ciencias e tecnologia mater christi";"";"mossoro";"rio grande do norte";"brasil";-5.188;"-37.344"
1308;"faculdade luiz eduardo magalhães";"faculdade luiz eduardo magalhaes";"";"luis eduardo magalhaes";"bahia";"brasil";-12.092;"-45.805"
1330;"faculdade de tecnologia senac caçador";"faculdade de tecnologia senac cacador";"";"cacador";"santa catarina";"brasil";-26.775;"-51.015"
1333;"faculdade presidente antônio carlos de visconde do rio branco";"faculdade presidente antonio carlos de visconde do rio branco";"";"visconde do rio branco";"minas gerais";"brasil";-21.01;"-42.841"
1343;"faculdade de educação física da associação cristã de moços de sorocaba";"faculdade de educacao fisica da associacao crista de mocos de sorocaba";"";"sorocaba";"sao paulo";"brasil";-23.502;"-47.458"
1353;"faculdade de ciências sociais aplicadas santo agostinho";"faculdade de ciencias sociais aplicadas santo agostinho";"";"montes claros";"minas gerais";"brasil";-16.735;"-43.862"
1319;"faculdade de ciências, educação e teologia do norte do brasil";"faculdade de ciencias educacao e teologia do norte do brasil";"";"boa vista";"roraima";"brasil";2.82;"-60.673"
1563;"instituto federal de educação, ciência e tecnologia do paraná";"instituto federal de educacao ciencia e tecnologia do parana";"";"palmas";"parana";"brasil";-26.484;"-51.991"
1386;"faculdade presidente antônio carlos de carmópolis";"faculdade presidente antonio carlos de carmopolis";"";"carmopolis de minas";"minas gerais";"brasil";-20.541;"-44.635"
1394;"centro universitário cândido rondon";"centro universitario candido rondon";"";"cuiaba";"mato grosso";"brasil";-15.596;"-56.097"
1400;"escola superior de teologia e espiritualidade franciscana";"escola superior de teologia e espiritualidade franciscana";"";"porto alegre";"rio grande do sul";"brasil";-30.033;"-51.23"
1407;"instituto de ensino superior de olinda";"instituto de ensino superior de olinda";"";"olinda";"pernambuco";"brasil";-8.009;"-34.855"
1466;"centro universitário do instituto mauá de tecnologia";"centro universitario do instituto maua de tecnologia";"ceun-imt";"sao caetano do sul";"sao paulo";"brasil";-23.623;"-46.551"
1243;"faculdades integradas de ciências humanas, saúde e educação de guarulhos";"faculdades integradas de ciencias humanas saude e educacao de guarulhos";"";"guarulhos";"sao paulo";"brasil";-23.463;"-46.533"
1442;"faculdade de enfermagem de belo jardim";"faculdade de enfermagem de belo jardim";"";"belo jardim";"pernambuco";"brasil";-8.336;"-36.424"
1422;"faculdade anglo-americano de passo fundo";"faculdade anglo americano de passo fundo";"";"passo fundo";"rio grande do sul";"brasil";-28.263;"-52.407"
1453;"faculdade de tecnologia senai campo grande";"faculdade de tecnologia senai campo grande";"";"campo grande";"mato grosso do sul";"brasil";-20.443;"-54.646"
1463;"faculdade católica do ceará";"faculdade catolica do ceara";"";"fortaleza";"ceara";"brasil";-3.717;"-38.543"
1474;"faculdade albert einstein de são paulo";"faculdade albert einstein de sao paulo";"";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
1477;"faculdade comunitária de administração e educação de vitória";"faculdade comunitaria de administracao e educacao de vitoria";"";"vitoria";"espirito Santo";"brasil";-20.319;"-40.338"
1488;"faculdade teológica de ciências humanas e sociais logos";"faculdade teologica de ciencias humanas e sociais logos";"";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
1495;"faculdade de direito de cachoeiro do itapemirim";"faculdade de direito de cachoeiro do itapemirim";"";"cachoeiro de itapemirim";"espirito Santo";"brasil";-20.849;"-41.113"
1502;"faculdade de ciências empresariais e estudos costeiros de natal";"faculdade de ciencias empresariais e estudos costeiros de natal";"";"natal";"rio grande do norte";"brasil";-5.795;"-35.209"
1518;"faculdade de são bernardo do campo - fasb";"faculdade de sao bernardo do campo";"fasb";"sao bernardo do campo";"sao paulo";"brasil";-23.694;"-46.565"
