url,rank,country,presence,impact,openness,excellence
http://www.uni-greifswald.de/,543,de,560,876,1080,580
http://www.uidaho.edu/,544,us,1404,377,1651,745
http://www.u-szeged.hu/,545,hu,592,698,914,793
http://www.uoc.edu/,546,es,594,206,509,2094
http://www.uni-bayreuth.de/,547,de,1299,751,1065,519
http://www.univ-nantes.fr/,548,fr,223,1246,1181,447
http://www.uc.cl/,549,cl,1426,789,990,498
http://www.umassmed.edu/,550,us,1171,1168,1068,293
http://www.snnu.edu.cn/,551,cn,1172,246,1685,1101
http://www.utm.my/,552,my,278,1587,79,765
http://www.jcu.edu.au/,553,au,1361,1151,449,455
http://www.upatras.gr/,554,gr,811,1315,329,532
http://www.units.it/,555,it,778,1951,92,406
http://www.scau.edu.cn/,556,cn,626,262,2330,1054
http://www.uncg.edu/,557,us,608,869,419,887
http://www.pusan.ac.kr/,558,kr,684,576,2657,464
http://www.creighton.edu/,559,us,1571,692,543,759
http://www.griffith.edu.au/,560,au,1064,1033,1090,392
http://www.upc.edu.cn/,561,cn,1148,226,3070,792
http://www.njau.edu.cn/,562,cn,1789,417,1501,711
http://www.wits.ac.za/,563,za,1383,1334,356,414
http://www.whut.edu.cn/,564,cn,1177,460,2097,604
http://www.gdut.edu.cn/,565,cn,773,296,1157,1374
http://www.khu.ac.kr/,566,kr,300,1061,1861,420
http://www.cqu.edu.cn/,567,cn,1661,371,2995,469
http://www.scut.edu.cn/,568,cn,2376,144,6800,309
http://www.uni-kl.de/,569,de,1000,654,920,778
http://www.kent.edu/,570,us,870,492,1865,715
http://www.sjsu.edu/,571,us,1581,420,594,1136
http://www.cuny.edu/,572,us,249,58,614,3500
http://www.unimore.it/,573,it,1550,1525,142,444
http://www.unical.it/,574,it,1023,643,1722,563
http://www.cau.ac.kr/,575,kr,879,196,3911,798
http://www.uncc.edu/,576,us,1062,461,1797,737
http://www.upol.cz/,577,cz,821,1024,517,687
http://www.kku.ac.th/,578,th,130,668,1427,1010
http://www.stir.ac.uk/,579,uk,2082,620,852,699
http://www.tu-chemnitz.de/,580,de,273,514,1595,1065
http://www.brandeis.edu/,581,us,2278,537,1380,590
http://www.univ-montp2.fr/,582,fr,937,1037,2502,209
http://www.bgu.ac.il/,583,il,620,1136,1426,401
http://www.scnu.edu.cn/,584,cn,872,329,3016,762
http://www.uni-mannheim.de/,585,de,495,780,782,930
http://www.univ-paris-diderot.fr/,586,fr,1472,1559,1753,84
http://www.lehigh.edu/,587,us,1828,677,937,660
http://www.ecu.edu/,588,us,801,820,1103,682
http://www.iitb.ac.in/,589,in,936,914,941,628
http://www.charite.de/,590,de,1286,882,4121,99
http://www.suda.edu.cn/,591,cn,1685,423,3366,425
http://www.brunel.ac.uk/,592,uk,1609,1110,773,442
http://www.upr.edu/,593,pr,1640,604,1669,594
http://www.zjut.edu.cn/,594,cn,1231,182,4094,817
http://www.unex.es/,595,es,749,796,962,802
http://www.uni-rostock.de/,596,de,1287,950,1253,466
http://www.cinvestav.mx/,597,mx,1822,689,1381,554
http://www.uni-magdeburg.de/,598,de,1816,843,1121,510
http://www.uniba.sk/,599,sk,243,1261,879,675
http://www.d.umn.edu/,600,us,1714,194,2117,1190
http://www.nuigalway.ie/,601,ie,1406,967,1079,507
http://www.wageningenur.nl/,602,nl,1097,1212,2672,141
http://www.modares.ac.ir/,603,ir,2372,923,596,591
http://www.zjnu.edu.cn/,604,cn,1542,323,2098,933
http://www.ncu.edu.cn/,605,cn,1298,376,1765,963
http://www.uni-hohenheim.de/,606,de,636,1245,392,771
http://www.odu.edu/,607,us,1175,675,1463,682
http://www.henu.edu.cn/,608,cn,2008,107,3673,1143
http://www.smu.edu/,609,us,1629,466,1947,730
http://portale.unipa.it/,610,it,466,1514,918,451
http://www.bbk.ac.uk/,611,uk,371,1133,943,730
http://www.bsu.by/,612,by,769,1434,38,1002
http://www.waikato.ac.nz/,613,nz,587,956,629,935
http://www.nknu.edu.tw/,614,tw,1559,346,279,1878
http://www.buct.edu.cn/,615,cn,1987,359,3219,583
http://www.nsu.ru/,616,ru,541,662,817,1208
http://www.uef.fi/,617,fi,1366,1210,1064,405
http://www.univ-lille1.fr/,618,fr,1390,1230,1004,403
http://www.flinders.edu.au/,619,au,775,1159,1070,544
http://www.hw.ac.uk/,620,uk,1663,824,949,658
http://www.utep.edu/,621,us,228,1028,779,1004
http://www.haifa.ac.il/,622,il,630,741,2152,636
http://www.dcu.ie/,623,ie,2535,700,742,755
http://www.uniroma3.it/,624,it,1006,841,1485,618
http://www.villanova.edu/,625,us,82,795,1807,1035
http://www.umaine.edu/,626,us,1141,821,712,876
http://www.hzau.edu.cn/,627,cn,886,693,1584,767
http://www.ujn.edu.cn/,628,cn,1495,152,3459,1120
http://www.murdoch.edu.au/,629,au,782,1130,572,776
http://www.mdanderson.org/,630,us,2542,860,4232,77
http://www.sfsu.edu/,631,us,1136,383,1990,1023
http://www.wpi.edu/,632,us,2377,644,446,1011
http://www.ufc.br/,633,br,1415,1158,168,876
http://www.univ-tours.fr/,634,fr,1191,603,2213,647
http://www.port.ac.uk/,635,uk,1007,1049,646,767
http://www.unb.ca/,636,ca,1532,877,583,834
http://www.bsu.edu/,637,us,671,581,291,1759
http://www.ahu.edu.cn/,638,cn,715,119,5124,1173
http://www.city.ac.uk/,639,uk,1237,711,1193,807
http://www.uni.wroc.pl/,640,pl,476,844,939,1015
http://www.usq.edu.au/,641,au,646,713,483,1377
http://www.okayama-u.ac.jp/,642,jp,955,1863,378,422
http://www.cycu.edu.tw/,643,tw,554,1386,249,871
http://www.uah.es/,644,es,455,1208,653,834
http://www.mcu.edu.tw/,645,tw,402,586,410,1822
http://www.um.edu.my/,646,my,909,1953,254,452
http://www.cranfield.ac.uk/,647,uk,804,1256,756,636
http://www.stu.edu.cn/,648,cn,1030,174,3639,1183
http://www.ntust.edu.tw/,649,tw,1227,1661,195,596
http://www.pwr.wroc.pl/,650,pl,882,1080,692,805
http://www.nuaa.edu.cn/,651,cn,946,828,2305,519
http://www.essex.ac.uk/,652,uk,2117,720,1171,713
http://www.southampton.ac.uk/,653,uk,2409,1190,2709,126
http://www.fzu.edu.cn/,654,cn,913,216,5714,715
http://www.uni-kassel.de/,655,de,862,635,1135,1113
http://www.ufpe.br/,656,br,1012,1560,77,864
http://manoa.hawaii.edu/,657,us,1419,2290,474,222
http://www.ankara.edu.tr/,658,tr,1236,1216,432,781
http://www.uni-oldenburg.de/,659,de,1745,778,863,848
http://www.ui.ac.id/,660,id,240,856,219,1867
http://www.ulpgc.es/,661,es,311,952,900,1150
http://www.swjtu.edu.cn/,662,cn,1735,320,3331,812
http://www.kangwon.ac.kr/,663,kr,247,805,2655,755
http://www.um.ac.ir/,664,ir,334,2006,37,992
http://www.yu.edu/,665,us,1523,791,4468,198
http://www.unistra.fr/,666,fr,1505,1379,2243,192
http://www.uoc.gr/,667,gr,430,1353,1547,530
http://www.psu.ac.th/,668,th,183,1178,720,1124
http://www.unisa.edu.au/,669,au,1403,992,1812,484
http://www.iisc.ernet.in/,670,in,1218,2088,257,419
http://www.lshtm.ac.uk/,671,uk,1370,1493,1959,217
http://www.umb.edu/,672,us,1664,812,757,923
http://www.unicaen.fr/,673,fr,1268,686,2182,670
http://www.utsa.edu/,674,us,1715,852,1817,549
http://www.dmu.ac.uk/,675,uk,722,542,1242,1346
http://www.unipg.it/,676,it,1386,1268,1853,332
http://www.aber.ac.uk/,677,uk,1020,857,1271,823
http://www.rockefeller.edu/,678,us,2561,750,2990,327
http://www.boku.ac.at/,679,at,835,1311,823,670
http://www.csun.edu/,680,us,1486,411,985,1491
http://www.vu.lt/,681,lt,518,1238,896,817
http://www.uca.es/,682,es,880,1018,536,1073
http://www.udg.mx/,683,mx,825,495,847,1636
http://www.ecust.edu.cn/,684,cn,1198,939,2934,381
http://www.iitk.ac.in/,685,in,1522,1471,297,697
http://www.biu.ac.il/,686,il,564,1179,1977,544
http://www.ege.edu.tr/,687,tr,1324,973,1447,652
http://www.itu.edu.tr/,688,tr,1924,1131,1019,568
http://www.gxu.edu.cn/,689,cn,1938,102,5148,1140
http://www.zcu.cz/,690,cz,573,1092,136,1557
http://www.plymouth.ac.uk/,691,uk,3046,1030,1130,486
http://www.polytechnique.fr/,692,fr,1656,1450,1356,339
http://www.nwu.edu.cn/,693,cn,1241,754,1524,851
http://www.ustb.edu.cn/,694,cn,1427,649,2722,609
http://www.univ-rennes1.fr/,695,fr,1398,1129,1618,492
http://www.fordham.edu/,696,us,2400,289,2024,1225
http://www.gdufs.edu.cn/,697,cn,1332,111,1364,2586
http://www.umkc.edu/,698,us,2900,453,2609,668
http://www.kumc.edu/,699,us,655,934,3116,500
http://www.us.edu.pl/,700,pl,498,945,807,1233
http://www.u-bourgogne.fr/,701,fr,1447,1445,827,528
http://www.ncnu.edu.tw/,702,tw,527,617,1213,1462
http://www.univr.it/,703,it,521,1922,974,439
http://www.itb.ac.id/,704,id,618,410,548,2252
http://www.neu.edu.cn/,705,cn,1783,1177,1156,556
http://www.boisestate.edu/,706,us,2164,685,587,1220
http://www.portal.ufpa.br/,707,br,1052,831,357,1468
http://www.jmu.edu/,708,us,1416,589,895,1351
http://www.fju.edu.tw/,709,tw,1165,470,2154,1101
http://www.uerj.br/,710,br,1601,1617,205,740
http://www.umk.pl/,711,pl,422,1027,1203,1022
http://www.uwindsor.ca/,712,ca,1250,1283,537,817
http://www.hacettepe.edu.tr/,713,tr,1181,1518,577,652
http://www.ndsu.edu/,714,us,1703,782,1495,816
http://www.scu.edu/,715,us,1916,457,1098,1389
http://www.ntut.edu.tw/,716,tw,529,1383,762,867
http://www.uthscsa.edu/,717,us,2659,1015,2678,300
http://www.waseda.jp/,718,jp,3231,988,1549,466
http://www.unive.it/,719,it,1059,1089,304,1262
http://www.utsouthwestern.edu/,720,us,260,1452,5703,111
http://www.uniba.it/,721,it,1329,1561,1515,356
http://www.appstate.edu/,722,us,1859,252,2099,1557
http://www.pccu.edu.tw/,723,tw,605,716,541,1784
http://www.ufg.br/,724,br,532,1781,64,1215
http://www.thu.edu.tw/,725,tw,357,815,1022,1508
http://www.hrbeu.edu.cn/,726,cn,1186,465,3875,763
http://www.jku.at/,727,at,1094,1113,1369,745
http://www.ritsumei.ac.jp/,728,jp,2123,866,755,1011
http://www.njust.edu.cn/,729,cn,1963,105,9018,664
http://www.unisg.ch/,730,ch,1341,925,570,1236
http://www.insa-lyon.fr/,731,fr,972,556,2145,1150
http://www.hunnu.edu.cn/,732,cn,1229,458,2105,1248
http://www.une.edu.au/,733,au,385,775,2504,983
http://www.ull.es/,734,es,1257,1367,898,685
http://www.depaul.edu/,735,us,1904,572,1207,1248
http://www.northeastern.edu/,736,us,3557,905,2616,345
http://www.ltu.se/,737,se,638,1760,206,996
http://www.ub.ac.id/,738,id,676,291,43,3596
http://www.uni-wuppertal.de/,739,de,889,1326,1304,680
http://www.du.edu/,740,us,1767,629,2394,811
http://www.ecu.edu.au/,741,au,206,1629,551,1083
http://www.uam.mx/,742,mx,1297,1105,511,1133
http://www.brocku.ca/,743,ca,892,1091,926,1032
http://www.bilkent.edu.tr/,744,tr,399,1467,1159,815
http://www.nova.edu/,745,us,1507,756,1015,1196
http://www.stuba.sk/,746,sk,482,979,999,1292
http://www.abo.fi/,747,fi,289,1418,1425,836
http://www.nwsuaf.edu.cn/,748,cn,1335,447,3672,854
http://www.maastrichtuniversity.nl/,749,nl,1072,1536,3012,231
http://www.memphis.edu/,750,us,460,875,2975,798
http://www.bcm.edu/,751,us,4591,1145,3322,119
http://www.marquette.edu/,752,us,2317,895,590,1143
http://www.uni-paderborn.de/,753,de,814,1008,1270,1038
http://www.univ-paris1.fr/,754,fr,474,933,1210,1301
http://www.tu-ilmenau.de/,755,de,84,1204,1728,1158
http://www.dhu.edu.cn/,756,cn,1912,349,5294,641
http://www.uwe.ac.uk/,757,uk,1795,994,783,1026
http://www.ulster.ac.uk/,758,uk,1839,1339,909,663
http://www.usm.edu/,759,us,1140,1020,885,1095
http://www.boun.edu.tr/,760,tr,2874,736,1879,744
http://www.uniud.it/,761,it,1111,1500,1442,542
http://www.ohio.edu/,762,us,950,931,2520,728
http://www.jefferson.edu/,763,us,2634,2033,656,349
http://www.ajou.ac.kr/,764,kr,1149,1025,2074,724
http://www.puc-rio.br/,765,br,1113,1176,514,1185
http://www.uws.edu.au/,766,au,1482,1107,2082,600
http://gazi.edu.tr/,767,tr,2028,1722,407,668
http://www.pucrs.br/,768,br,1086,1659,120,1168
http://www.carleton.edu/,769,us,1,853,2787,1867
http://www.csuohio.edu/,770,us,816,890,1152,1301
http://www.anadolu.edu.tr/,771,tr,1575,747,1177,1254
http://www.unine.ch/,772,ch,73,1490,2132,856
http://www.unirioja.es/,773,es,667,748,891,1726
http://www.herts.ac.uk/,774,uk,1979,1229,962,775
http://www.yzu.edu.tw/,775,tw,600,1108,1935,873
http://www.urv.cat/,776,es,78,2031,2206,541
http://www.iitm.ac.in/,777,in,1513,1199,1763,623
http://portal.fgv.br/,778,br,487,582,45,3133
http://www.polymtl.ca/,779,ca,851,1761,956,642
http://www.kau.edu.sa/,780,sa,281,2032,1061,690
http://www.unica.it/,781,it,1276,1773,964,556
http://www.uml.edu/,782,us,2311,525,2096,1101
http://www.wesleyan.edu/,783,us,733,850,1306,1367
http://www.uni-osnabrueck.de/,784,de,1434,1083,1209,907
http://www.pucp.edu.pe/,785,pe,331,1236,82,2153
http://www.utmb.edu/,786,us,4009,779,2830,453
http://www.brynmawr.edu/,787,us,432,758,865,1935
http://www.uhu.es/,788,es,1451,1222,496,1160
http://www.uoi.gr/,789,gr,612,1776,1794,508
http://www.kanazawa-u.ac.jp/,790,jp,582,1882,1337,588
http://www.ipn.mx/,791,mx,1011,1888,236,933
http://www.nihon-u.ac.jp/,792,jp,1519,1100,1488,823
http://www.polsl.pl/,793,pl,528,1628,414,1170
http://www.njit.edu/,794,us,1847,608,3005,846
http://www.wku.edu/,795,us,1594,880,196,1878
http://www.selcuk.edu.tr/,796,tr,939,1360,947,923
http://www.konkuk.ac.kr/,797,kr,647,1277,2647,606
http://www.fau.edu/,798,us,1490,894,1867,903
http://www.sheffield.ac.uk/,799,uk,5220,1285,3227,120
http://www.urjc.es/,800,es,1502,1042,1641,833
http://www.unifesp.br/,801,br,2627,1347,1391,532
http://www.cbs.dk/,802,dk,545,1603,566,1079
http://www.ujs.edu.cn/,803,cn,2235,1612,578,692
http://www.iut.ac.ir/,804,ir,1327,1712,759,703
http://www.wright.edu/,805,us,2764,1068,854,905
http://www.zzu.edu.cn/,806,cn,1041,706,3693,773
http://www.ufscar.br/,807,br,1082,1948,298,866
http://www.hse.ru/,808,ru,304,592,9,3695
http://www.salford.ac.uk/,809,uk,1573,1126,836,1075
http://www.meduniwien.ac.at/,810,at,1381,1872,2710,208
http://www.cnu.edu.cn/,811,cn,3260,190,4333,1185
http://www.musc.edu/,812,us,2416,1205,3427,298
http://www.uakron.edu/,813,us,2391,913,1925,780
http://www.udec.cl/,814,cl,1365,1173,1350,871
http://www.ukm.my/,815,my,1230,2108,589,601
http://www.victoria.ac.nz/,816,nz,1131,1428,1537,690
http://www.sicau.edu.cn/,817,cn,1348,365,2848,1501
http://www.kmu.edu.tw/,818,tw,890,2162,396,763
http://www.txstate.edu/,819,us,1977,989,1044,1079
http://www.unife.it/,820,it,753,2028,1523,469
http://www.nwnu.edu.cn/,821,cn,2308,258,3446,1405
http://www.bangor.ac.uk/,822,uk,2259,886,2632,660
http://www.uregina.ca/,823,ca,1357,1223,1522,820
http://www.iub.edu/,824,us,4842,1304,2813,186
http://www.jaist.ac.jp/,825,jp,263,1243,1289,1322
http://www.asia.edu.tw/,826,tw,408,1857,683,980
http://www.hlju.edu.cn/,827,cn,5424,328,1911,1301
http://www.unomaha.edu/,828,us,1725,936,1287,1124
http://www.bjtu.edu.cn/,829,cn,1443,598,4474,723
http://www.ukzn.ac.za/,830,za,2013,1534,1349,559
http://www.sns.it/,831,it,480,1841,1700,616
http://web.cyut.edu.tw/,832,tw,400,1774,235,1425
http://www.shu.ac.uk/,833,uk,1506,984,1235,1155
http://www.tus.ac.jp/,834,jp,1951,883,2763,710
http://www.ul.ie/,835,ie,2333,1062,1267,899
http://www.udayton.edu/,836,us,2325,837,1128,1208
http://www.nps.edu/,837,us,439,2211,212,1120
http://www.kmutt.ac.th/,838,th,995,1501,818,975
http://www.utoledo.edu/,839,us,2559,1218,1586,675
http://www.unileon.es/,840,es,1194,1479,535,1124
http://www.udea.edu.co/,841,co,1045,1896,199,1130
http://www.uni.lodz.pl/,842,pl,549,1624,506,1257
http://www.gzhu.edu.cn/,843,cn,1830,308,3325,1508
http://www.ksu.edu.tw/,844,tw,344,1631,353,1545
http://www.swu.ac.th/,845,th,1407,362,1600,2137
http://www.uni-augsburg.de/,846,de,2497,1051,1229,936
http://und.edu/,847,us,1879,626,2803,1015
http://www.ucy.ac.cy/,848,cy,1462,1695,1001,700
http://www.ioe.ac.uk/,849,uk,1428,1597,619,916
http://www.athabascau.ca/,850,ca,864,872,758,1831
http://www.jhun.edu.cn/,851,cn,975,368,727,2770
http://www.iwate-u.ac.jp/,852,jp,1468,628,1809,1450
http://www.u-bordeaux1.fr/,853,fr,2349,1860,1735,340
http://www.sdnu.edu.cn/,854,cn,1217,204,5226,1482
http://www.uonbi.ac.ke/,855,ke,330,2579,29,1400
http://www.uni-siegen.de/,856,de,1846,1300,1081,885
http://www.niigata-u.ac.jp/,857,jp,1252,1746,1029,726
http://www.kagoshima-u.ac.jp/,858,jp,793,1658,888,945
http://www.ulisboa.pt/,859,pt,895,3977,717,176
http://www.ynu.edu.cn/,860,cn,2531,600,2194,1180
http://mipt.ru/,861,ru,48,1248,1565,1684
http://www.csulb.edu/,862,us,2826,504,2283,1248
http://www.sut.edu.cn/,863,cn,2501,145,2162,2494
http://www.uaic.ro/,864,ro,2886,1055,610,1248
http://www.usst.edu.cn/,865,cn,1952,386,3067,1413
http://www.gvsu.edu/,866,us,1325,926,360,1997
http://www.yamagata-u.ac.jp/,867,jp,720,1580,1133,966
http://www.unibs.it/,868,it,2412,1329,2198,524
http://www.chd.edu.cn/,869,cn,2185,817,1054,1420
http://www.ufrn.br/,870,br,1025,1861,172,1277
http://www.tmu.edu.tw/,871,tw,471,2056,1085,794
http://www.smith.edu/,872,us,1562,797,1223,1517
http://www.ttu.ee/,873,ee,486,1202,1650,1243
http://www.uni-sofia.bg/,874,bg,901,1375,1348,1011
http://www.wichita.edu/,875,us,1515,1127,911,1297
http://www.unmsm.edu.pe/,876,pe,1545,982,110,2269
http://www.ruc.dk/,877,dk,435,2063,320,1273
http://www.uanl.mx/,878,mx,1644,1253,420,1475
http://www.uem.br/,879,br,535,2517,103,1190
http://www.gold.ac.uk/,880,uk,2193,1099,932,1211
http://www.cmu.edu.tw/,881,tw,848,1340,3648,527
http://www.pau.edu.tr/,882,tr,1284,901,1402,1433
http://www.wwu.edu/,883,us,1753,858,1390,1377
http://www.hqu.edu.cn/,884,cn,1733,275,4792,1389
http://www.mmu.ac.uk/,885,uk,3240,907,1878,893
http://www.uquebec.ca/,886,ca,3971,1397,2155,411
http://www.ufu.br/,887,br,557,2348,89,1339
http://www.etsu.edu/,888,us,822,1262,1052,1363
http://www.clarkson.edu/,889,us,2983,727,2450,963
http://www.univ-fcomte.fr/,890,fr,1216,1667,1567,719
http://www.swarthmore.edu/,891,us,1676,414,2195,1867
http://www.ufsm.br/,892,br,957,2289,156,1136
http://www.brighton.ac.uk/,893,uk,2269,1191,1265,994
http://www.vnu.edu.vn/,894,vn,551,1684,149,1822
http://www.uwi.edu/,895,jm,1991,1096,1003,1270
http://www.nagasaki-u.ac.jp/,896,jp,1579,1964,679,808
http://www.fit.edu/,897,us,298,1430,2718,890
http://www.zjgsu.edu.cn/,898,cn,1643,499,2493,1573
http://www.univ-savoie.fr/,899,fr,2119,2014,1668,418
http://www.sut.ac.th/,900,th,651,1231,555,1839
http://www.lu.lv/,901,lv,367,1537,667,1599
http://www.vsb.cz/,902,cz,509,1455,781,1526
http://www.uleth.ca/,903,ca,453,1601,1403,1101
http://www.univ-montp1.fr/,904,fr,5074,1224,2915,347
http://www.ahau.edu.cn/,905,cn,2341,272,1563,2494
http://www.ehess.fr/,906,fr,2405,1267,1110,1004
http://www.mtsu.edu/,907,us,469,566,2872,1850
http://www.kuas.edu.tw/,908,tw,763,2086,333,1215
http://www.pk.edu.pl/,909,pl,1452,871,600,2041
http://www.unisa.it/,910,it,1591,1920,1604,574
http://www.qust.edu.cn/,911,cn,1686,838,3063,966
http://www.itesm.mx/,912,mx,881,959,1607,1566
http://www.wzu.edu.cn/,913,cn,940,825,2573,1322
http://www.sdut.edu.cn/,914,cn,1279,168,6252,1668
http://illinoisstate.edu/,915,us,24,2019,1836,1173
http://www.vu.edu.au/,916,au,1323,1643,1120,917
http://www.tu.ac.th/,917,th,265,1325,1386,1573
http://www.ubi.pt/,918,pt,931,1719,573,1270
http://www.ual.es/,919,es,958,1564,1192,1067
http://www.wlu.ca/,920,ca,1742,1440,786,1173
http://www.tzc.edu.cn/,921,cn,1372,335,3529,1831
http://www.univ-poitiers.fr/,922,fr,1818,1431,1952,752
http://www.aston.ac.uk/,923,uk,2738,1553,1055,810
http://www.hud.ac.uk/,924,uk,1356,1404,641,1420
http://www.kennesaw.edu/,925,us,2593,810,845,1735
http://www.sbmu.ac.ir/,926,ir,777,2376,334,1070
http://www.hofstra.edu/,927,us,637,917,2040,1613
http://www.mendelu.cz/,928,cz,553,1589,716,1508
http://www.univ-angers.fr/,929,fr,426,2050,1568,843
http://www.shnu.edu.cn/,930,cn,903,924,3756,953
http://www.njmu.edu.cn/,931,cn,2255,577,5537,728
http://www.ncepu.edu.cn/,932,cn,4568,571,4140,738
http://www.xtu.edu.cn/,933,cn,2209,508,4769,939
http://www.fullerton.edu/,934,us,1712,760,2375,1335
http://www.nuist.edu.cn/,935,cn,1891,479,3907,1278
http://www.uitm.edu.my/,936,my,122,2464,503,1316
http://www.univ.kiev.ua/,937,ua,370,2206,239,1532
http://www.unmc.edu/,938,us,2337,1242,3664,490
http://www.ceu.hu/,939,hu,887,1234,560,1894
http://www.saga-u.ac.jp/,940,jp,1691,1798,749,983
http://www.lzjtu.edu.cn/,941,cn,3488,609,1106,1831
http://www.shinshu-u.ac.jp/,942,jp,1093,2196,1328,659
http://www.uantwerpen.be/,943,be,2667,1747,3490,272
http://www.hull.ac.uk/,944,uk,1630,1330,2852,674
http://www.uprm.edu/,945,pr,271,1844,1791,1041
http://www.swinburne.edu.au/,946,au,2751,1565,1882,611
http://www.jcu.cz/,947,cz,991,1727,1214,996
http://www.kmust.edu.cn/,948,cn,3036,1058,994,1316
http://www.sissa.it/,949,it,2737,2064,519,797
http://www.uncw.edu/,950,us,2140,900,1540,1451
http://www.u-bordeaux.fr/,951,fr,2920,1991,3087,228
http://www.cmu.edu.cn/,952,cn,3506,1180,1455,959
http://www.nuc.edu.cn/,953,cn,2238,704,1440,1775
http://www.scu.edu.au/,954,au,177,1843,1373,1330
http://www.cufe.edu.cn/,955,cn,2515,437,1854,2061
http://www.dauphine.fr/,956,fr,1338,1663,598,1313
http://www.isu.edu.tw/,957,tw,850,2222,691,1004
http://www.cnam.fr/,958,fr,2523,935,1918,1225
http://www.univpm.it/,959,it,1588,2270,1206,613
http://www.richmond.edu/,960,us,1705,896,1359,1684
http://www.univ-rouen.fr/,961,fr,621,1915,2197,773
http://www.nwpu.edu.cn/,962,cn,1766,1012,4718,612
http://www.gunma-u.ac.jp/,963,jp,1586,1632,1493,888
http://www.univ-valenciennes.fr/,964,fr,3906,551,3908,959
http://www.kindai.ac.jp/,965,jp,2368,2207,752,720
http://www.sharif.ir/,966,ir,359,1871,4184,505
http://www.uni.lu/,967,lu,1488,1823,972,978
http://www.cqu.edu.au/,968,au,366,1854,820,1482
http://www.yu.ac.kr/,969,kr,1734,851,4913,727
