Id;Label;rank;Modularity Class;City;State;Country;Latitude;Longitude;In-Degree;Out-Degree;Degree;Weighted Degree;Weighted In-Degree;Weighted Out-Degree
2042;butare;;city;butare;southern province;rwanda;-259.667;2.973.944;0;0;0;0.0;0.0;0.0
6732;apia;;city;apia;tuamasaga;samoa;-1.383.333;-17.176.666;0;0;0;0.0;0.0;0.0
4214;sao tome;;city;sao tome;sÃ£o tomÃ© island;sao tome and principe;0.33654;672.732;0;0;0;0.0;0.0;0.0
3947;dakar;;city;dakar;dakar;senegal;146.937;-1.744.406;0;0;0;0.0;0.0;0.0
4788;kolda;;city;kolda;kolda;senegal;1.288.333;-14.95;0;0;0;0.0;0.0;0.0
4830;kaolack;;city;kaolack;kaolack;senegal;141.825;-1.625.333;0;0;0;0.0;0.0;0.0
6021;ziguinchor;;city;ziguinchor;ziguinchor;senegal;1.258.333;-1.627.194;0;0;0;0.0;0.0;0.0
4210;zemun;;city;zemun;central serbia;serbia;4.484.306;2.040.111;0;0;0;0.0;0.0;0.0
4675;zrenjanin;;city;zrenjanin;autonomna pokrajina vojvodina;serbia;4.538.361;2.038.194;0;0;0;0.0;0.0;0.0
4730;novi pazar;;city;novi pazar;central serbia;serbia;4.313.667;2.051.222;0;0;0;0.0;0.0;0.0
6301;novi sad;;city;novi sad;autonomna pokrajina vojvodina;serbia;4.525.167;1.983.694;0;0;0;0.0;0.0;0.0
6314;becej;;city;becej;autonomna pokrajina vojvodina;serbia;4.561.632;2.003.331;0;0;0;0.0;0.0;0.0
6942;zajecar;;city;zajecar;central serbia;serbia;4.390.358;2.226.405;0;0;0;0.0;0.0;0.0
7125;smederevo;;city;smederevo;central serbia;serbia;4.466.278;20.93;0;0;0;0.0;0.0;0.0
7255;leskovac;;city;leskovac;central serbia;serbia;4.299.806;2.194.611;0;0;0;0.0;0.0;0.0
7681;kragujevac;;city;kragujevac;central serbia;serbia;4.401.667;2.091.667;0;0;0;0.0;0.0;0.0
7699;cacak;;city;cacak;central serbia;serbia;4.389.139;2.034.972;0;0;0;0.0;0.0;0.0
7766;gornji milanovac;;city;gornji milanovac;central serbia;serbia;4.402.603;2.046.152;0;0;0;0.0;0.0;0.0
7849;subotica;;city;subotica;autonomna pokrajina vojvodina;serbia;46.1;1.966.667;0;0;0;0.0;0.0;0.0
3877;bratislava;;city;bratislava;bratislavskÃ_;slovakia;4.814.816;1.710.674;0;0;0;0.0;0.0;0.0
4817;kosice;;city;kosice;koÅ¡ickÃ_;slovakia;4.871.395;2.125.808;0;0;0;0.0;0.0;0.0
5727;komarno;;city;komarno;nitriansky;slovakia;4.776.356;1.812.263;0;0;0;0.0;0.0;0.0
5946;ruzomberok;;city;ruzomberok;Å_ilinskÃ_;slovakia;490.748;1.930.751;0;0;0;0.0;0.0;0.0
6280;martin;;city;martin;Å_ilinskÃ_;slovakia;4.906.651;1.892.399;0;0;0;0.0;0.0;0.0
7060;sellye;;city;sellye;nitriansky;slovakia;4.815.127;1.788.062;0;0;0;0.0;0.0;0.0
7392;trencin;;city;trencin;trenÄçiansky;slovakia;4.889.452;1.804.436;0;0;0;0.0;0.0;0.0
7407;levice;;city;levice;nitriansky;slovakia;4.821.563;1.860.705;0;0;0;0.0;0.0;0.0
5984;ljubljana;;city;ljubljana;ljubljana;slovenia;4.605.108;1.450.513;0;0;0;0.0;0.0;0.0
7709;maribor;;city;maribor;maribor;slovenia;4.655.472;1.564.667;0;0;0;0.0;0.0;0.0
4051;pretoria;;city;pretoria;gauteng;south africa;-2.574.486;2.818.783;0;0;0;0.0;0.0;0.0
4694;johannesburg;;city;johannesburg;gauteng;south africa;-2.620.227;2.804.363;0;0;0;0.0;0.0;0.0
5187;senekal;;city;senekal;free state;south africa;-2.831.971;2.762.082;0;0;0;0.0;0.0;0.0
7290;cape town;;city;cape town;western cape;south africa;-3.392.584;1.842.322;0;0;0;0.0;0.0;0.0
7708;durban;;city;durban;kwazulu-natal;south africa;-298.579;310.292;0;0;0;0.0;0.0;0.0
7774;stellenbosch;;city;stellenbosch;western cape;south africa;-3.393.462;1.886.676;0;0;0;0.0;0.0;0.0
3237;seoul;;city;seoul;seoul;south korea;37.566;1.269.784;0;0;0;0.0;0.0;0.0
3908;gwangju;;city;gwangju;gwangju;south korea;3.515.472;12.691.556;0;0;0;0.0;0.0;0.0
6013;kimhae;;city;kimhae;south gyeongsang;south korea;3.523.417;12.888.111;0;0;0;0.0;0.0;0.0
6582;busan;;city;busan;busan;south korea;3.510.278;12.904.028;0;0;0;0.0;0.0;0.0
7582;incheon;;city;incheon;incheon;south korea;3.745.646;12.670.515;0;0;0;0.0;0.0;0.0
280;universidad de salamanca;;instituition;salamanca;madrid;spain;4.042.972;-367.975;0;0;0;0.0;0.0;0.0
281;universidade de salamanca;;instituition;salamanca;madrid;spain;4.042.972;-367.975;0;0;0;0.0;0.0;0.0
282;universidad de valladolid;;instituition;valladolid;castille and leÃ_n;spain;4.165.518;-472.372;0;0;0;0.0;0.0;0.0
536;universitat autonoma de barcelona uab;;instituition;barcelona;catalonia;spain;4.138.879;215.899;0;0;0;0.0;0.0;0.0
537;universitat de barcelona;;instituition;barcelona;catalonia;spain;4.138.879;215.899;0;0;0;0.0;0.0;0.0
538;universidad de barcelona;;instituition;barcelona;catalonia;spain;4.138.879;215.899;0;0;0;0.0;0.0;0.0
539;universidade de barcelona;;instituition;barcelona;catalonia;spain;4.138.879;215.899;0;0;0;0.0;0.0;0.0
541;universidad autonoma de barcelona;;instituition;barcelona;catalonia;spain;4.138.879;215.899;0;0;0;0.0;0.0;0.0
542;universitat politecnica de catalunya barcelona tech;;instituition;barcelona;catalonia;spain;4.138.879;215.899;0;0;0;0.0;0.0;0.0
557;universidad complutense de madrid;;instituition;madrid;madrid;spain;404.165;-370.256;0;0;0;0.0;0.0;0.0
558;universidad nacional de educacion a distancia;;instituition;madrid;madrid;spain;404.165;-370.256;0;0;0;0.0;0.0;0.0
559;universidad politecnica de madrid;;instituition;madrid;madrid;spain;404.165;-370.256;0;0;0;0.0;0.0;0.0
560;universidad carlos iii de madrid;;instituition;madrid;madrid;spain;404.165;-370.256;0;0;0;0.0;0.0;0.0
644;universidad de zaragoza;;instituition;zaragoza;aragon;spain;4.165.606;-0.87734;0;0;0;0.0;0.0;0.0
686;universidad de sevilla;;instituition;sevilla;andalusia;spain;3.738.283;-597.317;0;0;0;0.0;0.0;0.0
748;universidad de navarra;;instituition;pamplona;navarre;spain;4.281.687;-164.323;0;0;0;0.0;0.0;0.0
842;universidade de santiago de compostela;;instituition;santiago de compostela;galicia;spain;4.288.052;-854.569;0;0;0;0.0;0.0;0.0
843;universidad de santiago de compostela;;instituition;santiago de compostela;galicia;spain;4.288.052;-854.569;0;0;0;0.0;0.0;0.0
844;universidad de cordoba espanha;;instituition;cordoba;andalusia;spain;3.789.155;-477.275;0;0;0;0.0;0.0;0.0
850;universidad de cadiz;;instituition;cadiz;andalusia;spain;3.652.978;-629.465;0;0;0;0.0;0.0;0.0
870;universidad de granada;;instituition;granada;andalusia;spain;3.718.817;-360.667;0;0;0;0.0;0.0;0.0
891;universidad de leon;;instituition;leon;castille and leÃ_n;spain;4.260.003;-557.032;0;0;0;0.0;0.0;0.0
959;consejo superior de investigaciones cientificas;;instituition;cerdanyola del valles;catalonia;spain;4.149.109;214.079;0;0;0;0.0;0.0;0.0
973;universidad de oviedo;;instituition;oviedo;asturias;spain;4.336.029;-584.476;0;0;0;0.0;0.0;0.0
975;universidade de valencia;;instituition;valencia;valencia;spain;3.946.975;-0.37739;0;0;0;0.0;0.0;0.0
976;universitat politecnica de valencia;;instituition;valencia;valencia;spain;3.946.975;-0.37739;0;0;0;0.0;0.0;0.0
992;universidad de alicante;;instituition;alicante;valencia;spain;3.834.517;-0.48149;0;0;0;0.0;0.0;0.0
1022;universidad de vigo;;instituition;vigo;galicia;spain;4.223.282;-872.264;0;0;0;0.0;0.0;0.0
1028;universidad de castilla la mancha;;instituition;cuenca;castille-la mancha;spain;4.006.667;-213.333;0;0;0;0.0;0.0;0.0
1031;universidad de murcia;;instituition;murcia;murcia;spain;3.798.704;-113.004;0;0;0;0.0;0.0;0.0
1037;universidad del pais vasco;;instituition;leioa;basque country;spain;4.333.333;-298.333;0;0;0;0.0;0.0;0.0
1052;universidade de extremadura;;instituition;caceres;extremadura;spain;3.947.649;-637.224;0;0;0;0.0;0.0;0.0
1136;universidad de deusto;;instituition;bilbao;basque country;spain;4.326.271;-292.528;0;0;0;0.0;0.0;0.0
1167;universidad de oviedo;;instituition;oviedo;asturias;spain;4.336.029;-584.476;0;0;0;0.0;0.0;0.0
1686;universidad complutense de madrid;;instituition;madrid;madrid;spain;404.165;-370.256;0;0;0;0.0;0.0;0.0
1693;universidad de salamanca;;instituition;salamanca;madrid;spain;4.042.972;-367.975;0;0;0;0.0;0.0;0.0
1717;universidad de santiago de compostela;;instituition;santiago de compostela;galicia;spain;4.288.052;-854.569;0;0;0;0.0;0.0;0.0
1805;universidad de barcelona;;instituition;barcelona;catalonia;spain;4.138.879;215.899;0;0;0;0.0;0.0;0.0
1839;universidad carlos iii de madrid;;instituition;madrid;madrid;spain;404.165;-370.256;0;0;0;0.0;0.0;0.0
2019;barcelona;;city;barcelona;catalonia;spain;4.138.879;215.899;0;0;0;0.0;0.0;0.0
2074;pontevedra;;city;pontevedra;galicia;spain;42.431;-864.435;0;0;0;0.0;0.0;0.0
2077;santander;;city;santander;cantabria;spain;4.346.472;-380.444;0;0;0;0.0;0.0;0.0
2099;granada;;city;granada;andalusia;spain;3.718.817;-360.667;0;0;0;0.0;0.0;0.0
2263;vigo;;city;vigo;galicia;spain;4.223.282;-872.264;0;0;0;0.0;0.0;0.0
2305;leon;;city;leon;castille and leÃ_n;spain;4.260.003;-557.032;0;0;0;0.0;0.0;0.0
2359;madrid;;city;madrid;madrid;spain;404.165;-370.256;0;0;0;0.0;0.0;0.0
2409;palencia;;city;palencia;castille and leÃ_n;spain;4.200.955;-452.406;0;0;0;0.0;0.0;0.0
2493;jerez de la frontera;;city;jerez de la frontera;andalusia;spain;3.668.645;-613.606;0;0;0;0.0;0.0;0.0
2524;pamplona;;city;pamplona;navarre;spain;4.281.687;-164.323;0;0;0;0.0;0.0;0.0
2549;ferrol;;city;ferrol;galicia;spain;4.348.321;-823.689;0;0;0;0.0;0.0;0.0
2564;logrono;;city;logrono;la rioja;spain;4.246.667;-2.45;0;0;0;0.0;0.0;0.0
2672;reus;;city;reus;catalonia;spain;4.115.612;110.687;0;0;0;0.0;0.0;0.0
3204;valencia;;city;valencia;valencia;spain;3.946.975;-0.37739;0;0;0;0.0;0.0;0.0
3554;tudela;;city;tudela;navarre;spain;4.206.166;-160.452;0;0;0;0.0;0.0;0.0
3861;tarragona;;city;tarragona;catalonia;spain;4.111.667;1.25;0;0;0;0.0;0.0;0.0
3883;san sebastian;;city;san sebastian;basque country;spain;4.331.283;-197.499;0;0;0;0.0;0.0;0.0
3896;burriana;;city;burriana;valencia;spain;3.988.901;-0.08499;0;0;0;0.0;0.0;0.0
3917;sevilla;;city;sevilla;andalusia;spain;3.738.283;-597.317;0;0;0;0.0;0.0;0.0
3924;calafell;;city;calafell;catalonia;spain;4.119.997;15.683;0;0;0;0.0;0.0;0.0
3928;burgos;;city;burgos;castille and leÃ_n;spain;4.235.022;-367.527;0;0;0;0.0;0.0;0.0
3979;ciudad real;;city;ciudad real;castille-la mancha;spain;3.898.626;-392.907;0;0;0;0.0;0.0;0.0
4059;viveiro;;city;viveiro;galicia;spain;4.366.228;-759.344;0;0;0;0.0;0.0;0.0
4082;murcia;;city;murcia;murcia;spain;3.798.704;-113.004;0;0;0;0.0;0.0;0.0
4114;cordoba;;city;cordoba;andalusia;spain;3.789.155;-477.275;0;0;0;0.0;0.0;0.0
4136;alicante;;city;alicante;valencia;spain;3.834.517;-0.48149;0;0;0;0.0;0.0;0.0
4298;los llanos de aridane;;city;los llanos de aridane;canary islands;spain;2.865.851;-1.791.821;0;0;0;0.0;0.0;0.0
4334;zaragoza;;city;zaragoza;aragon;spain;4.165.606;-0.87734;0;0;0;0.0;0.0;0.0
4642;bilbao;;city;bilbao;basque country;spain;4.326.271;-292.528;0;0;0;0.0;0.0;0.0
4648;gijon;;city;gijon;asturias;spain;4.353.573;-566.152;0;0;0;0.0;0.0;0.0
4656;alcala de henares;;city;alcala de henares;madrid;spain;4.048.205;-335.996;0;0;0;0.0;0.0;0.0
4666;valladolid;;city;valladolid;castille and leÃ_n;spain;4.165.518;-472.372;0;0;0;0.0;0.0;0.0
4733;oviedo;;city;oviedo;asturias;spain;4.336.029;-584.476;0;0;0;0.0;0.0;0.0
4751;las palmas de gran canaria;;city;las palmas de gran canaria;canary islands;spain;2.809.973;-1.541.343;0;0;0;0.0;0.0;0.0
4752;girona;;city;girona;catalonia;spain;4.198.311;282.493;0;0;0;0.0;0.0;0.0
4760;santiago de compostela;;city;santiago de compostela;galicia;spain;4.288.052;-854.569;0;0;0;0.0;0.0;0.0
4763;segovia;;city;segovia;castille and leÃ_n;spain;4.094.808;-411.839;0;0;0;0.0;0.0;0.0
4797;avila;;city;avila;castille and leÃ_n;spain;4.065.724;-469.951;0;0;0;0.0;0.0;0.0
4829;gandia;;city;gandia;valencia;spain;3.896.667;-0.18333;0;0;0;0.0;0.0;0.0
5227;cuenca;;city;cuenca;castille-la mancha;spain;4.006.667;-213.333;0;0;0;0.0;0.0;0.0
5240;a coruna;;city;a coruna;galicia;spain;4.337.135;-8.396;0;0;0;0.0;0.0;0.0
5257;malaga;;city;malaga;andalusia;spain;3.672.016;-442.034;0;0;0;0.0;0.0;0.0
5260;cartagena;;city;cartagena;murcia;spain;3.760.512;-0.98623;0;0;0;0.0;0.0;0.0
5352;albacete;;city;albacete;castille-la mancha;spain;3.899.424;-185.643;0;0;0;0.0;0.0;0.0
5435;ponferrada;;city;ponferrada;castille and leÃ_n;spain;4.254.664;-659.619;0;0;0;0.0;0.0;0.0
5488;ourense;;city;ourense;galicia;spain;4.233.669;-786.407;0;0;0;0.0;0.0;0.0
5630;santa cruz de tenerife;;city;santa cruz de tenerife;canary islands;spain;2.846.824;-1.625.462;0;0;0;0.0;0.0;0.0
5651;puertollano;;city;puertollano;castille-la mancha;spain;3.868.712;-410.734;0;0;0;0.0;0.0;0.0
5687;marin;;city;marin;galicia;spain;4.238.333;-8.7;0;0;0;0.0;0.0;0.0
5744;carcaixent;;city;carcaixent;valencia;spain;3.913.333;-0.45;0;0;0;0.0;0.0;0.0
5929;sabadell;;city;sabadell;catalonia;spain;4.154.329;210.942;0;0;0;0.0;0.0;0.0
5931;melilla;;city;melilla;melilla;spain;3.529.369;-293.833;0;0;0;0.0;0.0;0.0
5969;elche;;city;elche;valencia;spain;3.826.218;-0.70107;0;0;0;0.0;0.0;0.0
5995;soria;;city;soria;castille and leÃ_n;spain;4.176.401;-246.883;0;0;0;0.0;0.0;0.0
6015;cadiz;;city;cadiz;andalusia;spain;3.652.978;-629.465;0;0;0;0.0;0.0;0.0
6038;montornes del valles;;city;montornes del valles;catalonia;spain;4.153.333;226.667;0;0;0;0.0;0.0;0.0
6045;jaen;;city;jaen;andalusia;spain;3.776.922;-379.028;0;0;0;0.0;0.0;0.0
6254;eibar;;city;eibar;basque country;spain;4.318.493;-247.158;0;0;0;0.0;0.0;0.0
6311;caceres;;city;caceres;extremadura;spain;3.947.649;-637.224;0;0;0;0.0;0.0;0.0
6332;lleida;;city;lleida;catalonia;spain;4.161.674;0.62218;0;0;0;0.0;0.0;0.0
6333;barbastro;;city;barbastro;aragon;spain;4.203.565;0.12686;0;0;0;0.0;0.0;0.0
6486;alhama de murcia;;city;alhama de murcia;murcia;spain;3.785.103;-142.507;0;0;0;0.0;0.0;0.0
6493;vic;;city;vic;catalonia;spain;4.193.012;225.486;0;0;0;0.0;0.0;0.0
6538;miranda de ebro;;city;miranda de ebro;castille and leÃ_n;spain;426.865;-294.695;0;0;0;0.0;0.0;0.0
6560;baeza;;city;baeza;andalusia;spain;3.799.384;-347.103;0;0;0;0.0;0.0;0.0
6637;tui;;city;tui;galicia;spain;4.204.713;-864.435;0;0;0;0.0;0.0;0.0
6658;benavente;;city;benavente;castille and leÃ_n;spain;4.200.249;-567.826;0;0;0;0.0;0.0;0.0
6707;valdepenas;;city;valdepenas;castille-la mancha;spain;3.876.211;-338.483;0;0;0;0.0;0.0;0.0
6708;ibiza;;city;ibiza;balearic islands;spain;3.890.883;143.296;0;0;0;0.0;0.0;0.0
6733;zamora;;city;zamora;castille and leÃ_n;spain;4.150.633;-574.456;0;0;0;0.0;0.0;0.0
6735;el puerto de santa maria;;city;el puerto de santa maria;andalusia;spain;3.659.389;-623.298;0;0;0;0.0;0.0;0.0
6745;manresa;;city;manresa;catalonia;spain;4.172.498;182.656;0;0;0;0.0;0.0;0.0
6759;badalona;;city;badalona;catalonia;spain;4.145.004;224.741;0;0;0;0.0;0.0;0.0
6765;vilanova i la geltru;;city;vilanova i la geltru;catalonia;spain;4.122.392;172.511;0;0;0;0.0;0.0;0.0
6773;algeciras;;city;algeciras;andalusia;spain;3.613.326;-545.051;0;0;0;0.0;0.0;0.0
6876;lugo;;city;lugo;galicia;spain;4.300.992;-755.602;0;0;0;0.0;0.0;0.0
6890;elda;;city;elda;valencia;spain;3.847.783;-0.79157;0;0;0;0.0;0.0;0.0
6892;merida;;city;merida;extremadura;spain;3.891.611;-634.366;0;0;0;0.0;0.0;0.0
6893;ceuta;;city;ceuta;ceuta;spain;3.588.933;-531.979;0;0;0;0.0;0.0;0.0
6899;barakaldo;;city;barakaldo;basque country;spain;4.329.564;-299.729;0;0;0;0.0;0.0;0.0
6939;igualada;;city;igualada;catalonia;spain;4.158.098;16.172;0;0;0;0.0;0.0;0.0
6958;guadix;;city;guadix;andalusia;spain;3.729.932;-313.922;0;0;0;0.0;0.0;0.0
6967;puerto real;;city;puerto real;andalusia;spain;3.652.819;-619.011;0;0;0;0.0;0.0;0.0
6971;san fernando;;city;san fernando;andalusia;spain;364.759;-619.817;0;0;0;0.0;0.0;0.0
7071;montijo;;city;montijo;extremadura;spain;3.890.839;-661.785;0;0;0;0.0;0.0;0.0
7090;la linea de la concepcion;;city;la linea de la concepcion;andalusia;spain;3.616.809;-534.777;0;0;0;0.0;0.0;0.0
7108;ubeda;;city;ubeda;andalusia;spain;3.801.328;-33.705;0;0;0;0.0;0.0;0.0
7126;monzon;;city;monzon;aragon;spain;4.191.084;0.19406;0;0;0;0.0;0.0;0.0
7128;amposta;;city;amposta;catalonia;spain;4.071.308;0.58103;0;0;0;0.0;0.0;0.0
7244;monforte de lemos;;city;monforte de lemos;galicia;spain;4.252.165;-751.422;0;0;0;0.0;0.0;0.0
7247;la laguna;;city;la laguna;canary islands;spain;284.853;-1.632.014;0;0;0;0.0;0.0;0.0
7260;calahorra;;city;calahorra;la rioja;spain;4.230.506;-196.521;0;0;0;0.0;0.0;0.0
7261;huelva;;city;huelva;andalusia;spain;3.726.638;-694.004;0;0;0;0.0;0.0;0.0
7272;linares;;city;linares;andalusia;spain;3.809.519;-363.602;0;0;0;0.0;0.0;0.0
7299;calatayud;;city;calatayud;aragon;spain;4.135.353;-164.318;0;0;0;0.0;0.0;0.0
7434;almeria;;city;almeria;andalusia;spain;3.683.814;-245.974;0;0;0;0.0;0.0;0.0
7463;porrino;;city;porrino;galicia;spain;4.216.156;-86.198;0;0;0;0.0;0.0;0.0
7655;xativa;;city;xativa;valencia;spain;3.898.333;-0.51667;0;0;0;0.0;0.0;0.0
7752;toledo;;city;toledo;castille-la mancha;spain;398.581;-402.263;0;0;0;0.0;0.0;0.0
8000;universidad de vigo;;instituition;vigo;galicia;spain;4.223.282;-872.264;0;0;0;0.0;0.0;0.0
8030;universitat de barcelona;;instituition;barcelona;catalonia;spain;4.138.879;215.899;0;0;0;0.0;0.0;0.0
8043;universidad de sevilla;;instituition;sevilla;andalusia;spain;3.738.283;-597.317;0;0;0;0.0;0.0;0.0
8058;universidad de zaragoza;;instituition;zaragoza;aragon;spain;4.165.606;-0.87734;0;0;0;0.0;0.0;0.0
8067;universitat politecnica de catalunya barcelona tech;;instituition;barcelona;catalonia;spain;4.138.879;215.899;0;0;0;0.0;0.0;0.0
8100;universidad de alicante;;instituition;alicante;valencia;spain;3.834.517;-0.48149;0;0;0;0.0;0.0;0.0
8101;universitat autonoma de barcelona uab;;instituition;barcelona;catalonia;spain;4.138.879;215.899;0;0;0;0.0;0.0;0.0
8102;universidad autonoma de barcelona;;instituition;barcelona;catalonia;spain;4.138.879;215.899;0;0;0;0.0;0.0;0.0
8103;consejo superior de investigaciones cientificas;;instituition;cerdanyola del valles;catalonia;spain;4.149.109;214.079;0;0;0;0.0;0.0;0.0
8104;universidad politecnica de madrid;;instituition;madrid;madrid;spain;404.165;-370.256;0;0;0;0.0;0.0;0.0
8340;universidad de granada;;instituition;granada;andalusia;spain;3.718.817;-360.667;0;0;0;0.0;0.0;0.0
8354;universidad de deusto;;instituition;bilbao;basque country;spain;4.326.271;-292.528;0;0;0;0.0;0.0;0.0
8550;universidad de valladolid;;instituition;valladolid;castille and leÃ_n;spain;4.165.518;-472.372;0;0;0;0.0;0.0;0.0
8572;universidad de leon;;instituition;leon;castille and leÃ_n;spain;4.260.003;-557.032;0;0;0;0.0;0.0;0.0
8581;universidade de santiago de compostela;;instituition;santiago de compostela;galicia;spain;4.288.052;-854.569;0;0;0;0.0;0.0;0.0
8602;universidad nacional de educacion a distancia;;instituition;madrid;madrid;spain;404.165;-370.256;0;0;0;0.0;0.0;0.0
8603;universidad de murcia;;instituition;murcia;murcia;spain;3.798.704;-113.004;0;0;0;0.0;0.0;0.0
8620;universidad de cadiz;;instituition;cadiz;andalusia;spain;3.652.978;-629.465;0;0;0;0.0;0.0;0.0
8664;universidade de barcelona;;instituition;barcelona;catalonia;spain;4.138.879;215.899;0;0;0;0.0;0.0;0.0
8747;universidade de valencia;;instituition;valencia;valencia;spain;3.946.975;-0.37739;0;0;0;0.0;0.0;0.0
8748;universitat politecnica de valencia;;instituition;valencia;valencia;spain;3.946.975;-0.37739;0;0;0;0.0;0.0;0.0
8800;universidad de castilla la mancha;;instituition;cuenca;castille-la mancha;spain;4.006.667;-213.333;0;0;0;0.0;0.0;0.0
8828;universidad de navarra;;instituition;pamplona;navarre;spain;4.281.687;-164.323;0;0;0;0.0;0.0;0.0
8829;universidade de extremadura;;instituition;caceres;extremadura;spain;3.947.649;-637.224;0;0;0;0.0;0.0;0.0
8838;universidad del pais vasco;;instituition;leioa;basque country;spain;4.333.333;-298.333;0;0;0;0.0;0.0;0.0
8840;universidade de salamanca;;instituition;salamanca;madrid;spain;4.042.972;-367.975;0;0;0;0.0;0.0;0.0
8841;universidad de cordoba espanha;;instituition;cordoba;andalusia;spain;3.789.155;-477.275;0;0;0;0.0;0.0;0.0
4812;khartoum;;city;khartoum;khartoum state;sudan;1.555.177;3.253.241;0;0;0;0.0;0.0;0.0
2304;paramaribo;;city;paramaribo;paramaribo;suriname;586.638;-5.516.682;0;0;0;0.0;0.0;0.0
979;lund university;;instituition;lund;skÃ¥ne;sweden;5.570.584;1.319.321;0;0;0;0.0;0.0;0.0
1221;lund university;;instituition;lund;skÃ¥ne;sweden;5.570.584;1.319.321;0;0;0;0.0;0.0;0.0
3050;eskilstuna;;city;eskilstuna;sÃ¶dermanland;sweden;5.936.661;165.077;0;0;0;0.0;0.0;0.0
3716;lund;;city;lund;skÃ¥ne;sweden;5.570.584;1.319.321;0;0;0;0.0;0.0;0.0
3863;stockholm;;city;stockholm;stockholm;sweden;5.933.258;180.649;0;0;0;0.0;0.0;0.0
4094;uppsala;;city;uppsala;uppsala;sweden;5.985.882;1.763.889;0;0;0;0.0;0.0;0.0
4643;kalmar;;city;kalmar;kalmar;sweden;5.666.157;1.636.163;0;0;0;0.0;0.0;0.0
5726;karlstad;;city;karlstad;vÃ_rmland;sweden;593.793;1.350.357;0;0;0;0.0;0.0;0.0
5967;norrkoping;;city;norrkoping;Ã¶stergÃ¶tland;sweden;5.859.419;161.826;0;0;0;0.0;0.0;0.0
6913;linkoping;;city;linkoping;Ã¶stergÃ¶tland;sweden;5.841.086;1.562.157;0;0;0;0.0;0.0;0.0
7406;kristianstad;;city;kristianstad;skÃ¥ne;sweden;5.603.129;1.415.242;0;0;0;0.0;0.0;0.0
7462;umea;;city;umea;vÃ_sterbotten;sweden;6.382.842;2.025.972;0;0;0;0.0;0.0;0.0
7753;helsingborg;;city;helsingborg;skÃ¥ne;sweden;5.604.673;1.269.437;0;0;0;0.0;0.0;0.0
8790;uppsala universitet;;instituition;uppsala;uppsala;sweden;5.985.882;1.763.889;0;0;0;0.0;0.0;0.0
1086;ecole polytechnique federale de lausanne;;instituition;lausanne;vaud;switzerland;46.516;663.282;0;0;0;0.0;0.0;0.0
1572;ecole polytechnique federale de lausanne;;instituition;lausanne;vaud;switzerland;46.516;663.282;0;0;0;0.0;0.0;0.0
2207;frauenfeld;;city;frauenfeld;thurgau;switzerland;4.755.816;889.854;0;0;0;0.0;0.0;0.0
2418;geneve;;city;geneve;geneva;switzerland;4.620.222;614.569;0;0;0;0.0;0.0;0.0
2585;winterthur;;city;winterthur;zurich;switzerland;4.750.003;87.251;0;0;0;0.0;0.0;0.0
2623;neuchatel;;city;neuchatel;neuchÃ¢tel;switzerland;4.699.179;6.931;0;0;0;0.0;0.0;0.0
3884;fribourg;;city;fribourg;fribourg;switzerland;4.680.237;715.128;0;0;0;0.0;0.0;0.0
4332;aarau;;city;aarau;aargau;switzerland;4.739.254;804.422;0;0;0;0.0;0.0;0.0
5003;lausanne;;city;lausanne;vaud;switzerland;46.516;663.282;0;0;0;0.0;0.0;0.0
5265;bellinzona;;city;bellinzona;ticino;switzerland;4.619.278;901.703;0;0;0;0.0;0.0;0.0
5324;bern;;city;bern;bern;switzerland;4.694.809;744.744;0;0;0;0.0;0.0;0.0
5648;zurich;;city;zurich;zurich;switzerland;4.736.667;8.55;0;0;0;0.0;0.0;0.0
6033;la chaux de fonds;;city;la chaux de fonds;neuchÃ¢tel;switzerland;4.709.993;682.586;0;0;0;0.0;0.0;0.0
7101;lugano;;city;lugano;ticino;switzerland;4.601.008;896.004;0;0;0;0.0;0.0;0.0
7246;basel;;city;basel;basel-city;switzerland;4.755.839;757.327;0;0;0;0.0;0.0;0.0
7627;baden;;city;baden;aargau;switzerland;4.747.333;830.592;0;0;0;0.0;0.0;0.0
7720;chur;;city;chur;grisons;switzerland;4.684.986;953.287;0;0;0;0.0;0.0;0.0
7754;vevey;;city;vevey;vaud;switzerland;4.646.299;684.345;0;0;0;0.0;0.0;0.0
3958;yabrud;;city;yabrud;rif-dimashq;syria;3.396.736;3.665.741;0;0;0;0.0;0.0;0.0
2328;taipei;;city;taipei;taipei;taiwan;2.504.776;12.153.185;0;0;0;0.0;0.0;0.0
3721;kaohsiung;;city;kaohsiung;kaohsiung;taiwan;2.261.626;12.031.333;0;0;0;0.0;0.0;0.0
7198;taichung;;city;taichung;taiwan;taiwan;241.469;1.206.839;0;0;0;0.0;0.0;0.0
7372;dar es salaam;;city;dar es salaam;dar es salaam;tanzania;-682.349;3.926.951;0;0;0;0.0;0.0;0.0
7685;zanzibar;;city;zanzibar;zanzibar urban/west;tanzania;-616.394;3.919.793;0;0;0;0.0;0.0;0.0
6753;bangkok;;city;bangkok;bangkok;thailand;1.375.398;10.050.144;0;0;0;0.0;0.0;0.0
7503;chon buri;;city;chon buri;chon buri;thailand;133.622;10.098.345;0;0;0;0.0;0.0;0.0
6318;lome;;city;lome;maritime;togo;613.748;121.227;0;0;0;0.0;0.0;0.0
