"node";"size";"distance"
"11";"1";"6095059"
"11";"1";"6506642"
"11";"1";"8530411"
"11";"1";"1322794"
"11";"1";"7975594"
"11";"2";"1396818"
"11";"1";"1200018"
"11";"1";"274477"
"11";"2";"47374"
"11";"1";"7521286"
"11";"1";"0"
"12";"5";"6810121"
"12";"20";"8735515"
"12";"33";"8248303"
"12";"1";"7954199"
"12";"1";"8021600"
"12";"12";"7751303"
"12";"1";"8248303"
"12";"2";"8248303"
"12";"2";"8021600"
"12";"1";"7724252"
"12";"1";"6109280"
"12";"14";"9101396"
"12";"2";"6261928"
"12";"15";"8206816"
"12";"10";"5890905"
"12";"3";"8028972"
"12";"2";"160454"
"12";"8";"47374"
"12";"72";"0"
"12";"1";"6099981"
"12";"6";"7196245"
"12";"1";"8690548"
"12";"5";"8561921"
"12";"1";"8248303"
"12";"2";"8021600"
"12";"2";"5890905"
"12";"10";"8251841"
"12";"3";"8561921"
"12";"1";"9322049"
"12";"12";"6147003"
"12";"2";"9101396"
"12";"1";"7633103"
"12";"6";"321225"
"12";"1";"7034749"
"12";"1";"6050761"
"12";"10";"8248303"
"12";"7";"8162728"
"12";"1";"8248303"
"12";"2";"5977193"
"12";"4";"47374"
"12";"1";"8248303"
"12";"1";"5932992"
"12";"1";"1275772"
"12";"1";"6147003"
"12";"1";"1381448"
"12";"1";"8077428"
"12";"1";"8014829"
"12";"1";"6725916"
"12";"1";"7751303"
"12";"1";"7565327"
"12";"1";"1170231"
"12";"1";"7751303"
"12";"2";"8021600"
"12";"11";"8021600"
"12";"2";"8021600"
"12";"1";"6109280"
"12";"1";"8218803"
"12";"1";"7928693"
"12";"1";"7980677"
"12";"1";"8021600"
"12";"2";"8273894"
"12";"1";"5063806"
"12";"1";"8028455"
"12";"1";"8457887"
"12";"1";"9335023"
"12";"2";"47374"
"12";"2";"8234950"
"12";"1";"8006958"
"12";"3";"8206816"
"12";"2";"8248303"
"12";"14";"5932992"
"12";"1";"1452015"
"12";"1";"7724252"
"12";"1";"7633103"
"12";"2";"7565327"
"12";"1";"9199116"
"12";"1";"8175627"
"12";"2";"6810121"
"12";"1";"5726840"
"12";"1";"8841954"
"12";"2";"102619"
"12";"2";"8094810"
"12";"1";"1621848"
"12";"1";"8021600"
"12";"1";"6810121"
"12";"2";"7884599"
"12";"1";"627768"
"12";"1";"8986569"
"12";"2";"7915016"
"12";"2";"7792777"
"12";"1";"6349153"
"12";"1";"8094810"
"12";"1";"9071207"
"12";"1";"8248303"
"12";"2";"8457887"
"12";"1";"6552648"
"12";"1";"8185527"
"12";"1";"1742607"
"12";"1";"8510544"
"12";"1";"1176962"
"12";"1";"321225"
"12";"1";"321225"
"12";"1";"8163445"
"12";"1";"5832269"
"12";"1";"335079"
"12";"1";"8021600"
"12";"1";"321225"
"13";"63";"9576510"
"13";"58";"0"
"13";"25";"9532188"
"13";"1";"7209344"
"13";"2";"7689981"
"13";"3";"9359238"
"13";"8";"9359238"
"13";"3";"9359238"
"13";"25";"9359238"
"13";"1";"93303"
"13";"4";"10427526"
"13";"16";"10427526"
"13";"2";"930323"
"13";"6";"106505"
"13";"2";"9250587"
"13";"5";"9567828"
"13";"1";"8974632"
"13";"1";"209796"
"13";"12";"8868139"
"13";"1";"9022728"
"13";"13";"9081665"
"13";"2";"5972891"
"13";"1";"7488248"
"13";"1";"40466"
"13";"1";"8868139"
"13";"8";"10065306"
"13";"1";"9395878"
"13";"7";"78757"
"13";"1";"1696303"
"13";"1";"9576510"
"13";"1";"9576510"
"13";"1";"9359238"
"13";"2";"404596"
"13";"5";"9563345"
"13";"1";"9576510"
"13";"2";"6354724"
"13";"2";"5262358"
"13";"1";"11207018"
"13";"1";"8599828"
"13";"1";"9576510"
"13";"8";"7488248"
"13";"1";"6511848"
"13";"2";"5568340"
"13";"1";"9576510"
"13";"2";"64064"
"13";"2";"9194984"
"13";"1";"9317829"
"13";"1";"5896854"
"13";"1";"9359238"
"13";"1";"9359238"
"13";"2";"7390900"
"13";"1";"9359238"
"13";"1";"7209344"
"13";"1";"9884641"
"13";"1";"9352715"
"13";"1";"8328382"
"13";"2";"349701"
"13";"1";"9505667"
"13";"2";"5606255"
"13";"1";"9482877"
"13";"2";"1396818"
"13";"1";"9194984"
"13";"1";"283168"
"13";"1";"9884641"
"13";"1";"9576510"
"13";"1";"5840269"
"13";"1";"396776"
"13";"2";"9505667"
"13";"2";"1662547"
"13";"1";"6963046"
"13";"1";"10515114"
"13";"1";"9532188"
"13";"1";"9250587"
"13";"2";"9128173"
"13";"1";"8147198"
"13";"1";"325535"
"13";"1";"10427526"
"13";"1";"9482877"
"13";"2";"9395878"
"13";"1";"7890967"
"13";"1";"9081665"
"13";"1";"625441"
"13";"1";"9413175"
"13";"1";"8147198"
"13";"1";"9395878"
"13";"1";"9365003"
"13";"1";"122142"
"13";"1";"1176146"
"13";"1";"213028"
"13";"1";"10452671"
"13";"1";"9022728"
"13";"1";"8974632"
"13";"1";"6753422"
"13";"1";"9369975"
"13";"1";"117479"
"13";"1";"16482179"
"13";"1";"404596"
"13";"1";"11129440"
"13";"1";"9576510"
"13";"1";"9576510"
"13";"1";"1662547"
"13";"1";"204239"
"13";"1";"11761499"
"13";"1";"7446381"
"13";"1";"78757"
"13";"1";"10219722"
"13";"1";"5698125"
"13";"1";"1349688"
"13";"1";"140674"
"14";"4";"8479703"
"14";"57";"8611983"
"14";"2";"8611983"
"14";"53";"0"
"14";"1";"2832133"
"14";"1";"6147642"
"14";"12";"8734338"
"14";"3";"8734338"
"14";"20";"8528340"
"14";"22";"7799317"
"14";"21";"8551402"
"14";"23";"8403009"
"14";"27";"9023744"
"14";"2";"2238929"
"14";"2";"6378316"
"14";"5";"8734338"
"14";"7";"7913459"
"14";"2";"181330"
"14";"1";"2753327"
"14";"7";"8691891"
"14";"1";"8611983"
"14";"1";"8399957"
"14";"1";"1149763"
"14";"1";"8611983"
"14";"9";"8369025"
"14";"1";"8611983"
"14";"3";"1056064"
"14";"1";"862236"
"14";"1";"1141210"
"14";"2";"8615873"
"14";"1";"6835681"
"14";"1";"1362982"
"14";"2";"8658192"
"14";"1";"235280"
"14";"1";"1014591"
"14";"3";"8734338"
"14";"3";"8734338"
"14";"1";"6378316"
"14";"1";"8611983"
"14";"1";"7136957"
"14";"1";"8611983"
"14";"1";"8734338"
"14";"1";"8907775"
"14";"1";"6231476"
"14";"1";"9251307"
"14";"1";"360115"
"14";"2";"8661546"
"14";"3";"7833554"
"14";"1";"374959"
"14";"1";"8293512"
"14";"3";"7283191"
"14";"1";"1499256"
"14";"1";"7027176"
"14";"3";"2625608"
"14";"1";"800855"
"14";"4";"402642"
"14";"4";"8103794"
"14";"1";"6378316"
"14";"3";"1621608"
"14";"1";"7772902"
"14";"1";"8734338"
"14";"4";"9148643"
"14";"1";"6947038"
"14";"1";"8611983"
"14";"1";"8629660"
"14";"2";"8878334"
"14";"2";"7913459"
"14";"1";"6190526"
"14";"1";"8399957"
"14";"1";"9204831"
"14";"1";"8615873"
"14";"1";"7322381"
"14";"1";"9023744"
"14";"1";"203618"
"14";"1";"635941"
"14";"1";"1140100"
"14";"2";"9312858"
"14";"1";"1300481"
"14";"1";"1234827"
"14";"1";"374959"
"14";"1";"364694"
"14";"2";"742279"
"14";"1";"6421037"
"14";"1";"1494430"
"14";"1";"1136928"
"15";"17";"8037699"
"15";"44";"0"
"15";"29";"7836131"
"15";"1";"3880284"
"15";"55";"7960708"
"15";"2";"8037699"
"15";"6";"7952915"
"15";"6";"7029266"
"15";"2";"7149541"
"15";"29";"7878001"
"15";"1";"1900501"
"15";"2";"8055964"
"15";"7";"8037699"
"15";"18";"8472766"
"15";"1";"8037699"
"15";"4";"7693785"
"15";"7";"7740197"
"15";"1";"7960708"
"15";"5";"7956068"
"15";"1";"443094"
"15";"2";"655195"
"15";"2";"7960708"
"15";"1";"7960708"
"15";"1";"8472766"
"15";"2";"7029266"
"15";"5";"1516231"
"15";"2";"8037699"
"15";"1";"282727"
"15";"1";"6286075"
"15";"8";"7111497"
"15";"1";"8040227"
"15";"1";"5618826"
"15";"2";"1056064"
"15";"1";"8037699"
"15";"1";"6303666"
"15";"1";"5601018"
"15";"1";"6311576"
"15";"2";"3678031"
"15";"5";"8055964"
"15";"5";"8622681"
"15";"1";"8307261"
"15";"2";"7792778"
"15";"1";"7111497"
"15";"1";"5496566"
"15";"1";"2397562"
"15";"1";"3598278"
"15";"2";"7952915"
"15";"2";"5636466"
"15";"1";"7893867"
"15";"8";"7286920"
"15";"2";"8358802"
"15";"1";"3727266"
"15";"2";"321497"
"15";"1";"7960708"
"15";"1";"5636466"
"15";"2";"7670708"
"15";"1";"7768517"
"15";"1";"3899379"
"15";"2";"7999961"
"15";"1";"6403672"
"15";"2";"5536203"
"15";"1";"5580128"
"15";"1";"1126952"
"15";"1";"5886402"
"15";"1";"1375831"
"15";"2";"610316"
"15";"1";"8417100"
"15";"1";"425196"
"15";"1";"4341842"
"15";"1";"3223873"
"15";"2";"1118646"
"15";"1";"1725448"
"15";"1";"5636466"
"15";"1";"1375831"
"15";"1";"8446632"
"15";"1";"350819"
"15";"1";"2380616"
"15";"1";"595995"
"15";"1";"5872631"
"15";"1";"1409581"
"16";"2";"8781351"
"16";"38";"7957638"
"16";"5";"5638009"
"16";"1";"1250339"
"16";"30";"7725037"
"16";"5";"7725037"
"16";"1";"7725037"
"16";"2";"7725037"
"16";"2";"502875"
"16";"8";"6514635"
"16";"16";"7917815"
"16";"1";"7497889"
"16";"1";"314280"
"16";"10";"0"
"16";"53";"0"
"16";"6";"8443598"
"16";"1";"7957638"
"16";"10";"7957638"
"16";"1";"8274126"
"16";"1";"7957638"
"16";"3";"7968086"
"16";"8";"8811341"
"16";"2";"108526"
"16";"5";"7459681"
"16";"6";"7459681"
"16";"5";"5608049"
"16";"5";"6016733"
"16";"1";"6480500"
"16";"6";"5848643"
"16";"1";"6562595"
"16";"1";"7876637"
"16";"1";"7710187"
"16";"1";"7459681"
"16";"1";"1454343"
"16";"7";"7288613"
"16";"1";"1865945"
"16";"2";"7773997"
"16";"5";"218610"
"16";"2";"7725037"
"16";"8";"7718092"
"16";"1";"7483123"
"16";"1";"7844366"
"16";"1";"5848643"
"16";"6";"8811341"
"16";"4";"8274126"
"16";"1";"466151"
"16";"1";"1865945"
"16";"1";"9163711"
"16";"5";"7967860"
"16";"1";"1454343"
"16";"1";"5825760"
"16";"1";"7883919"
"16";"1";"7792314"
"16";"1";"7288613"
"16";"3";"7876637"
"16";"4";"274477"
"16";"1";"7876637"
"16";"1";"8458500"
"16";"2";"7333767"
"16";"1";"7725037"
"16";"1";"5848643"
"16";"1";"7917815"
"16";"1";"7603813"
"16";"1";"5608049"
"16";"1";"7684477"
"16";"1";"7449411"
"16";"1";"7858602"
"16";"1";"8914317"
"16";"4";"0"
"16";"1";"5753386"
"16";"1";"7725037"
"16";"1";"1393336"
"16";"2";"0"
"16";"1";"6166571"
"16";"1";"0"
"16";"1";"321225"
"16";"1";"1454343"
"16";"1";"1968445"
"16";"1";"502875"
"16";"1";"1587313"
"17";"3";"7698770"
"17";"93";"0"
"17";"1";"8051410"
"17";"12";"8161362"
"17";"3";"8470236"
"17";"8";"6051798"
"17";"6";"9009012"
"17";"1";"910681"
"17";"8";"5800597"
"17";"2";"8071566"
"17";"1";"7682791"
"17";"7";"56329"
"17";"18";"8642512"
"17";"12";"8114723"
"17";"24";"8155677"
"17";"8";"7927065"
"17";"2";"7636661"
"17";"5";"7920238"
"17";"2";"7795119"
"17";"6";"7658342"
"17";"1";"6210892"
"17";"2";"102619"
"17";"2";"218610"
"17";"4";"8127176"
"17";"1";"1515348"
"17";"1";"8155677"
"17";"1";"1517298"
"17";"5";"6715870"
"17";"1";"1749836"
"17";"3";"9009012"
"17";"3";"7477124"
"17";"1";"7934795"
"17";"2";"7927065"
"17";"3";"7927065"
"17";"2";"7927065"
"17";"1";"7927065"
"17";"2";"7927065"
"17";"1";"7927065"
"17";"4";"8155677"
"17";"1";"1483606"
"17";"1";"8155677"
"17";"1";"6254035"
"17";"2";"9108434"
"17";"1";"8924210"
"17";"1";"1667517"
"17";"1";"9846836"
"17";"7";"8470236"
"17";"3";"5838847"
"17";"1";"8155677"
"17";"3";"6183585"
"17";"1";"7986574"
"17";"1";"2804162"
"17";"2";"8166343"
"17";"1";"6715870"
"17";"1";"8748888"
"17";"1";"6016197"
"17";"3";"6016197"
"17";"1";"8581647"
"17";"1";"8155677"
"17";"1";"9229593"
"17";"3";"9229593"
"17";"1";"8155677"
"17";"1";"420734"
"17";"2";"56329"
"17";"1";"8787036"
"17";"1";"8993182"
"17";"1";"7658342"
"17";"1";"8082662"
"17";"1";"8298982"
"17";"1";"8192475"
"17";"1";"8155677"
"17";"1";"7947410"
"17";"1";"8602856"
"17";"1";"8082662"
"17";"1";"6051798"
"17";"1";"6381299"
"17";"1";"7537660"
"17";"1";"218610"
"17";"2";"218610"
"17";"1";"218610"
"17";"1";"5955864"
"17";"1";"218610"
"17";"1";"56329"
"18";"2";"5666803"
"18";"5";"8539132"
"18";"53";"8200716"
"18";"3";"8200716"
"18";"12";"8285071"
"18";"19";"8196374"
"18";"21";"8696099"
"18";"2";"8576180"
"18";"1";"6005724"
"18";"6";"8696099"
"18";"2";"5717796"
"18";"26";"0"
"18";"1";"8285071"
"18";"1";"8285071"
"18";"1";"8841679"
"18";"1";"8696099"
"18";"12";"7942729"
"18";"1";"5894329"
"18";"1";"8075051"
"18";"18";"8117749"
"18";"4";"7300049"
"18";"2";"8611776"
"18";"1";"8216585"
"18";"6";"7976148"
"18";"1";"8200716"
"18";"1";"8200716"
"18";"1";"1420268"
"18";"1";"8285071"
"18";"1";"5717796"
"18";"7";"8285071"
"18";"2";"7910554"
"18";"2";"7910554"
"18";"1";"7976148"
"18";"1";"3496043"
"18";"1";"7942729"
"18";"1";"8287810"
"18";"2";"8288360"
"18";"1";"8285071"
"18";"5";"7356396"
"18";"1";"749760"
"18";"1";"3628602"
"18";"3";"8285071"
"18";"2";"8194829"
"18";"5";"8288360"
"18";"1";"691768"
"18";"1";"8696099"
"18";"1";"3022331"
"18";"5";"8086148"
"18";"2";"92430"
"18";"2";"556125"
"18";"1";"8471746"
"18";"1";"6673736"
"18";"2";"8288360"
"18";"1";"2097542"
"18";"1";"365989"
"18";"1";"7390625"
"18";"1";"7910554"
"18";"1";"6673736"
"18";"4";"7550530"
"18";"3";"2701922"
"18";"1";"8579215"
"18";"1";"8285071"
"18";"1";"9061390"
"18";"1";"8117749"
"18";"1";"7575294"
"18";"1";"8607616"
"18";"3";"7998567"
"18";"1";"7976148"
"18";"1";"8200716"
"18";"1";"6006478"
"18";"3";"3358275"
"18";"2";"167323"
"18";"1";"7214465"
"18";"1";"3324361"
"18";"3";"556125"
"18";"1";"7367491"
"18";"1";"94585"
"18";"1";"8200716"
"18";"1";"7992940"
"18";"1";"5345639"
"18";"1";"8620335"
"18";"1";"7660588"
"18";"1";"7910554"
"18";"1";"699479"
"18";"1";"686311"
"18";"1";"8285071"
"18";"1";"1584996"
"18";"1";"9018489"
"18";"1";"602292"
"19";"27";"7766005"
"19";"44";"7694022"
"19";"3";"7794730"
"19";"1";"7611523"
"19";"2";"6746551"
"19";"7";"6841674"
"19";"9";"7766005"
"19";"48";"0"
"19";"2";"7006204"
"19";"3";"5358791"
"19";"1";"1443831"
"19";"19";"7611523"
"19";"1";"6386905"
"19";"1";"7404224"
"19";"9";"8218189"
"19";"3";"7694022"
"19";"9";"7421148"
"19";"2";"4123659"
"19";"1";"507265"
"19";"7";"7689174"
"19";"1";"1207197"
"19";"1";"7684905"
"19";"8";"7694022"
"19";"3";"0"
"19";"1";"7404224"
"19";"1";"7694022"
"19";"1";"7694022"
"19";"1";"5841638"
"19";"1";"7766005"
"19";"2";"7694022"
"19";"2";"7766005"
"19";"1";"7728783"
"19";"2";"306182"
"19";"5";"1182678"
"19";"2";"7766005"
"19";"1";"7694022"
"19";"3";"7766005"
"19";"1";"1154816"
"19";"1";"7684905"
"19";"2";"304228"
"19";"3";"249654"
"19";"1";"7711803"
"19";"1";"7488298"
"19";"1";"5775642"
"19";"1";"8213853"
"19";"1";"6746551"
"19";"1";"341524"
"19";"3";"7476477"
"19";"3";"7794730"
"19";"1";"7006204"
"19";"1";"1790364"
"19";"1";"7694022"
"19";"1";"6121023"
"19";"1";"6841674"
"19";"2";"5843584"
"19";"2";"282727"
"19";"1";"7694022"
"19";"1";"7562783"
"19";"1";"2640866"
"19";"2";"5663964"
"19";"1";"5843584"
"19";"1";"7694022"
"19";"1";"6010355"
"19";"2";"5680389"
"19";"2";"8128044"
"19";"1";"5576456"
"19";"1";"5249749"
"19";"1";"8218189"
"19";"1";"7488298"
"19";"1";"7684905"
"19";"1";"5854507"
"19";"1";"4157342"
"19";"1";"5428778"
"19";"1";"7421148"
"19";"2";"5843584"
"19";"1";"1201760"
"19";"1";"7694022"
"19";"1";"7694022"
"19";"1";"950381"
"19";"1";"129795"
"19";"1";"7421148"
"19";"2";"8046320"
"19";"1";"5774508"
"19";"2";"272953"
"19";"1";"10058691"
"19";"1";"3869783"
"19";"1";"4117882"
"19";"1";"5428778"
"19";"1";"5493802"
"19";"1";"829627"
"19";"1";"316181"
"19";"1";"112102"
"20";"1";"1691238"
"20";"1";"1677226"
"20";"17";"1677226"
"20";"137";"0"
"20";"2";"1968043"
"20";"1";"1968043"
"20";"2";"1977182"
"20";"5";"1705561"
"20";"3";"2174499"
"20";"1";"1621583"
"20";"1";"1346031"
"20";"1";"2174499"
"20";"3";"574267"
"20";"6";"843387"
"20";"1";"396107"
"20";"1";"396107"
"20";"1";"4003563"
"20";"1";"2390185"
"20";"2";"1677226"
"20";"7";"1642866"
"20";"1";"1677226"
"20";"1";"11399784"
"20";"1";"11205381"
"20";"5";"650508"
"20";"1";"3809087"
"20";"5";"3809087"
"20";"1";"1263389"
"20";"7";"843387"
"20";"6";"1968043"
"20";"1";"1968043"
"20";"1";"10379254"
"20";"1";"1944650"
"20";"1";"8537020"
"20";"1";"8667935"
"20";"1";"0"
"20";"7";"1218474"
"20";"4";"644809"
"20";"1";"1440039"
"20";"3";"1346031"
"20";"1";"11267739"
"20";"1";"1346031"
"20";"5";"3132814"
"20";"2";"51691"
"20";"2";"697388"
"20";"1";"202788"
"20";"1";"202788"
"20";"1";"3995510"
"20";"1";"1758161"
"20";"1";"1619455"
"20";"2";"2342104"
"20";"1";"1218474"
"20";"1";"11164722"
"20";"2";"868955"
"20";"2";"644809"
"20";"1";"2174499"
"20";"1";"1735876"
"20";"1";"1677226"
"20";"1";"2012046"
"20";"1";"1677226"
"20";"1";"910701"
"20";"1";"1393359"
"20";"1";"1642866"
"20";"1";"3809087"
"20";"1";"3895534"
"20";"2";"6615374"
"20";"1";"1677226"
"20";"1";"10002958"
"20";"1";"7583227"
"20";"1";"8537020"
"20";"1";"11058086"
"20";"1";"9179731"
"20";"1";"9800869"
"20";"1";"1765003"
"20";"1";"4642249"
"20";"1";"10477455"
"20";"1";"1968043"
"20";"1";"10056823"
"21";"50";"7694022"
"21";"19";"7766005"
"21";"1";"7694022"
"21";"1";"7694022"
"21";"1";"5843584"
"21";"26";"7766005"
"21";"38";"0"
"21";"5";"8218189"
"21";"2";"5249749"
"21";"6";"7476477"
"21";"3";"7794730"
"21";"4";"7006204"
"21";"9";"7421148"
"21";"1";"7694022"
"21";"3";"7694022"
"21";"10";"7611523"
"21";"9";"7689174"
"21";"2";"1182678"
"21";"3";"7694022"
"21";"1";"5843584"
"21";"4";"6746551"
"21";"1";"7684905"
"21";"10";"8218189"
"21";"1";"7694022"
"21";"2";"7766005"
"21";"1";"5789645"
"21";"4";"7766005"
"21";"2";"7766005"
"21";"1";"5428778"
"21";"14";"6841674"
"21";"4";"7768396"
"21";"2";"7766005"
"21";"1";"7766005"
"21";"2";"249654"
"21";"1";"5576456"
"21";"1";"7766005"
"21";"1";"129795"
"21";"1";"7730022"
"21";"1";"7404224"
"21";"1";"7383068"
"21";"1";"7694022"
"21";"1";"2434397"
"21";"1";"3970901"
"21";"3";"8537020"
"21";"1";"7794730"
"21";"1";"5832333"
"21";"2";"6121023"
"21";"1";"7694022"
"21";"1";"8046320"
"21";"1";"507265"
"21";"2";"7794730"
"21";"1";"7644545"
"21";"1";"3940146"
"21";"1";"5843584"
"21";"1";"8169333"
"21";"1";"6746551"
"21";"1";"7794730"
"21";"1";"7694022"
"21";"1";"7251424"
"21";"1";"0"
"21";"1";"7766005"
"21";"1";"7006204"
"21";"1";"6660429"
"21";"1";"7404224"
"21";"1";"5296729"
"21";"2";"7694022"
"21";"1";"216768"
"21";"2";"6659776"
"21";"1";"829627"
"22";"2";"8547661"
"22";"8";"8121766"
"22";"37";"8252630"
"22";"4";"8376784"
"22";"7";"8376784"
"22";"13";"8168983"
"22";"18";"8664173"
"22";"5";"8301451"
"22";"52";"8195063"
"22";"1";"2993989"
"22";"1";"8252630"
"22";"1";"10315468"
"22";"49";"0"
"22";"3";"2782823"
"22";"1";"1007625"
"22";"1";"8264241"
"22";"3";"8256885"
"22";"2";"8850926"
"22";"3";"8009216"
"22";"2";"7581379"
"22";"2";"335421"
"22";"10";"8046361"
"22";"1";"8376784"
"22";"6";"8376784"
"22";"1";"1496463"
"22";"5";"8334110"
"22";"1";"6409936"
"22";"2";"7335888"
"22";"1";"360115"
"22";"1";"8301451"
"22";"3";"7758600"
"22";"1";"7820388"
"22";"2";"6950951"
"22";"3";"2330152"
"22";"3";"7441752"
"22";"2";"8519610"
"22";"1";"6674175"
"22";"1";"6374414"
"22";"1";"8121053"
"22";"1";"8095441"
"22";"1";"6424686"
"22";"1";"7581379"
"22";"1";"8252630"
"22";"2";"8789797"
"22";"1";"8377533"
"22";"2";"7722494"
"22";"1";"2980566"
"22";"1";"8436733"
"22";"2";"326978"
"22";"1";"1269534"
"22";"1";"8168983"
"22";"1";"7455044"
"22";"1";"8304217"
"22";"1";"8256885"
"22";"1";"8347709"
"22";"2";"9159872"
"22";"1";"342828"
"22";"1";"2104981"
"23";"11";"9897941"
"23";"32";"9411895"
"23";"2";"0"
"23";"53";"0"
"23";"19";"9178592"
"23";"11";"8735382"
"23";"4";"7301693"
"23";"9";"9411895"
"23";"2";"9727787"
"23";"5";"9178592"
"23";"1";"7301693"
"23";"2";"10235520"
"23";"14";"8914007"
"23";"1";"9329655"
"23";"11";"9371782"
"23";"13";"10265542"
"23";"2";"588463"
"23";"1";"595306"
"23";"1";"10498267"
"23";"6";"9398451"
"23";"1";"9411895"
"23";"3";"8992"
"23";"1";"9411895"
"23";"1";"9178592"
"23";"1";"8315302"
"23";"1";"11535"
"23";"1";"8914007"
"23";"2";"380075"
"23";"1";"570155"
"23";"1";"9411895"
"23";"1";"606219"
"23";"10";"9178592"
"23";"1";"9178592"
"23";"1";"9178592"
"23";"1";"9411895"
"23";"4";"0"
"23";"6";"0"
"23";"4";"10265542"
"23";"1";"9447047"
"23";"3";"9419881"
"23";"2";"9727787"
"23";"1";"9727787"
"23";"1";"6650081"
"23";"1";"9178592"
"23";"2";"8735382"
"23";"1";"9411895"
"23";"1";"8785957"
"23";"2";"7059221"
"23";"1";"7420957"
"23";"1";"7092174"
"23";"3";"11252"
"23";"1";"8951958"
"23";"2";"9187437"
"23";"5";"7968635"
"23";"1";"9897941"
"23";"1";"7059221"
"23";"1";"9178592"
"23";"1";"9171581"
"23";"1";"11640"
"23";"1";"8894462"
"23";"1";"10366825"
"23";"1";"7301693"
"23";"1";"7710217"
"23";"1";"397405"
"23";"1";"874709"
"24";"43";"8337524"
"24";"2";"8337524"
"24";"12";"8101958"
"24";"41";"0"
"24";"1";"8337524"
"24";"10";"8444197"
"24";"16";"8254035"
"24";"15";"8403371"
"24";"3";"7771377"
"24";"1";"7646194"
"24";"1";"6591592"
"24";"16";"8254427"
"24";"4";"8444197"
"24";"1";"8337524"
"24";"1";"8444197"
"24";"4";"8920178"
"24";"1";"5879604"
"24";"3";"326978"
"24";"1";"9011153"
"24";"6";"8337524"
"24";"2";"8337524"
"24";"2";"8334073"
"24";"1";"6794524"
"24";"1";"7558591"
"24";"9";"8107859"
"24";"1";"2597712"
"24";"1";"8403371"
"24";"3";"8444197"
"24";"1";"8107859"
"24";"2";"5973627"
"24";"6";"8403316"
"24";"1";"8444197"
"24";"1";"2247082"
"24";"1";"8444197"
"24";"1";"6363223"
"24";"8";"8785950"
"24";"5";"8192467"
"24";"1";"8403371"
"24";"5";"7510384"
"24";"4";"6929124"
"24";"1";"433057"
"24";"1";"8392553"
"24";"1";"924109"
"24";"1";"332975"
"24";"4";"8651520"
"24";"1";"6845888"
"24";"1";"6929124"
"24";"2";"8651959"
"24";"1";"6451073"
"24";"3";"8536748"
"24";"1";"8165923"
"24";"1";"6050959"
"24";"2";"528577"
"24";"1";"7476596"
"24";"1";"754875"
"24";"1";"1821445"
"24";"1";"590804"
"24";"1";"8432867"
"24";"1";"7533015"
"24";"2";"8403371"
"24";"1";"8559445"
"24";"1";"6565774"
"24";"2";"402642"
"24";"1";"8254035"
"24";"1";"1469365"
"24";"1";"8444777"
"24";"1";"79580"
"24";"1";"4367110"
"24";"1";"561438"
"24";"1";"79580"
"24";"1";"9341173"
"25";"17";"8396462"
"25";"10";"8359654"
"25";"7";"6946195"
"25";"1";"8163290"
"25";"5";"6062828"
"25";"1";"8369694"
"25";"46";"0"
"25";"1";"6247956"
"25";"5";"7749423"
"25";"1";"6275192"
"25";"3";"502571"
"25";"4";"9250200"
"25";"2";"8717591"
"25";"2";"6275192"
"25";"3";"8152442"
"25";"6";"8417815"
"25";"3";"7448377"
"25";"1";"6275192"
"25";"15";"6275192"
"25";"2";"2429"
"25";"1";"6946195"
"25";"3";"8396462"
"25";"3";"8396462"
"25";"1";"8396462"
"25";"13";"8152442"
"25";"1";"8406310"
"25";"5";"7897405"
"25";"2";"7897405"
"25";"1";"8152442"
"25";"1";"8152442"
"25";"1";"8146618"
"25";"1";"8152442"
"25";"1";"8396462"
"25";"1";"8396462"
"25";"1";"10747427"
"25";"8";"6182308"
"25";"1";"1446910"
"25";"2";"6072168"
"25";"4";"6275192"
"25";"1";"6269423"
"25";"1";"7490209"
"25";"1";"9480660"
"25";"6";"9250200"
"25";"2";"2429"
"25";"1";"9250200"
"25";"1";"8459865"
"25";"4";"8323395"
"25";"3";"6132416"
"25";"6";"0"
"25";"3";"8879466"
"25";"3";"8717591"
"25";"1";"8717591"
"25";"1";"8375553"
"25";"2";"7912359"
"25";"1";"288430"
"25";"1";"8382840"
"25";"2";"6062828"
"25";"1";"6161118"
"25";"2";"6062828"
"25";"1";"6275192"
"25";"1";"8418890"
"25";"2";"9220607"
"25";"1";"9361923"
"25";"4";"6946195"
"25";"1";"8058855"
"25";"1";"8152442"
"25";"1";"502571"
"25";"1";"6315291"
"25";"1";"6182308"
"25";"1";"8437425"
"25";"1";"8586426"
"25";"2";"6247956"
"25";"1";"6247956"
"25";"1";"6902555"
"25";"1";"372268"
"25";"2";"7912359"
"25";"1";"9469859"
"25";"1";"8418890"
"25";"1";"2429"
"25";"2";"8256373"
"25";"1";"6506593"
"25";"1";"328337"
"25";"1";"8717591"
"25";"1";"7755461"
"25";"1";"8396462"
"25";"2";"9361923"
"25";"1";"8396462"
"25";"1";"162146"
"25";"1";"8157920"
"25";"2";"8631345"
"25";"1";"8638121"
"25";"1";"5775642"
"25";"1";"487954"
"25";"1";"417577"
"25";"1";"529507"
"25";"1";"1445989"
"26";"29";"9411895"
"26";"8";"9178592"
"26";"1";"8914007"
"26";"4";"10265542"
"26";"2";"9294610"
"26";"1";"9192413"
"26";"3";"9897941"
"26";"7";"9371782"
"26";"1";"9244893"
"26";"48";"0"
